shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty,route_id,route_short_name,route_long_name,route_direction,Asset Class,Depot Code
310056,7.758700397153411,26.687421115394397,18.21628958297469,3.4396767176608267,2.347853203567193,6796,105,Uptown/New Westminster Station,EAST,28-ft Shuttle,XHT
310057,6.315896004627566,13.450538095621612,7.50750098742117,2.1296326104430148,1.1886676066104527,6796,105,Uptown/New Westminster Station,WEST,28-ft Shuttle,XHT
310058,6.308511139294525,13.550389587235813,7.705906832558773,2.147953659435266,1.221509586399893,6645,106,New Westminster Station/Edmonds Station,EAST,40-ft,HTC
310059,6.134169902677463,22.21752524465676,15.534408260168858,3.6219285734096114,2.532438537998164,6645,106,New Westminster Station/Edmonds Station,WEST,40-ft,HTC
310060,7.293522897256834,19.144295371558982,13.038636422243968,2.624835164191963,1.7877007594159922,16719,109,New Westminster Station/Lougheed Station,NORTH,28-ft Shuttle,XNE
310061,7.103175004190234,14.164842392964436,8.624059864264265,1.9941564701149068,1.214113387207389,16719,109,New Westminster Station/Lougheed Station,SOUTH,28-ft Shuttle,XNE
310062,17.287133264237756,33.1442240831522,21.11624691660856,1.9172770624565227,1.221500788698851,6646,110,Lougheed Station/Metrotown Station,EAST,40-ft,PCT
310063,8.213992907457776,17.256543071361857,12.372479048909195,2.1008714355832994,1.5062685332581407,6646,110,Lougheed Station/Metrotown Station,EAST,40-ft,PCT
310065,17.29563556377695,43.20552424080875,30.11395862486156,2.498059356158965,1.7411305016122458,6646,110,Lougheed Station/Metrotown Station,WEST,40-ft,PCT
310066,5.670852926043305,18.489151174658563,13.488228633010422,3.2603827705965394,2.3785185066369716,6646,110,Lougheed Station/Metrotown Station,WEST,40-ft,PCT
310067,13.784152154855787,36.3497265848024,25.350496214926803,2.637066551242135,1.8391044969709291,6646,110,Lougheed Station/Metrotown Station,WEST,40-ft,PCT
310068,8.030324336664263,14.20340858780157,9.9319451794471,1.7687216595913435,1.2368049860826364,6646,110,Lougheed Station/Metrotown Station,WEST,40-ft,PCT
310069,4.816502188552119,7.539980838831664,3.8435827289230224,1.5654474022149767,0.7980029030316783,6647,112,Edmonds Station/New West Station,EAST,40-ft,HTC
310070,5.252973500668222,18.62472690215959,12.97456137673678,3.5455588915098026,2.469946093405251,6647,112,Edmonds Station/New West Station,WEST,40-ft,HTC
310071,2.3545063408947264,5.427536020435821,3.547608069837703,2.305169421787722,1.50673115982758,6647,112,Edmonds Station/New West Station,WEST,40-ft,HTC
310072,7.312780582343446,19.483011847956227,14.360240106415924,2.664241273011465,1.963718170498431,6648,116,Edmonds Station/Metrotown Station,EAST,40-ft,HTC
310074,14.370960819631309,29.884919622294134,20.03031074370425,2.0795352514962073,1.3938045615114363,6648,116,Edmonds Station/Metrotown Station,EAST,40-ft,HTC
310075,7.242681760562763,9.629261995730642,5.61327710121236,1.3295160983274295,0.7750274396670721,6648,116,Edmonds Station/Metrotown Station,WEST,40-ft,HTC
310076,15.458718970083876,35.98270631751386,24.41243834044026,2.327664173671088,1.5792018981445914,6648,116,Edmonds Station/Metrotown Station,WEST,40-ft,HTC
310077,15.488991178212649,35.84323819194349,24.67809429195825,2.314110569212657,1.5932667278338508,6648,116,Edmonds Station/Metrotown Station,WEST,40-ft,HTC
310078,5.621137807779179,13.79387341452476,8.188740899072013,2.4539290595998566,1.4567763999202241,32799,119,Edmonds Station/Metrotown Station,EAST,40-ft,HTC
310079,6.013117919599164,18.926078186182828,12.694803833616476,3.147464998897684,2.1111849132775222,32799,119,Edmonds Station/Metrotown Station,WEST,40-ft,HTC
310080,12.473341604193909,30.71559718675904,20.064762252063257,2.462499477800844,1.6086116205874526,6649,123,New West Station/Brentwood Station,EAST,40-ft,HTC
310081,10.997206835771822,26.81879554098417,17.549488123923123,2.4386915642750058,1.5958132265765863,6649,123,New West Station/Brentwood Station,EAST,40-ft,HTC
310082,7.336416056818651,18.499887580937,11.654615357340523,2.521651912549689,1.5885979294356443,6649,123,New West Station/Brentwood Station,EAST,40-ft,HTC
310083,2.025232237151569,2.164665441279262,1.4152746938812584,1.0688480074382984,0.6988209391095817,6649,123,New West Station/Brentwood Station,EAST,40-ft,HTC
310084,8.454546120119415,17.857430907183314,11.500191974059112,2.1121690808082185,1.3602376532895037,6649,123,New West Station/Brentwood Station,WEST,40-ft,HTC
310085,11.027458667634113,30.72078281347861,21.11713842679288,2.7858442946283657,1.914959653285507,6649,123,New West Station/Brentwood Station,WEST,40-ft,HTC
310088,1.994373197468379,10.74400669660488,8.05645268781125,5.387159589911821,4.0395913352816635,6649,123,New West Station/Brentwood Station,WEST,40-ft,HTC
310089,7.151464723015965,16.19928555728102,10.35920066355415,2.265170309118066,1.448542510489431,6662,128,Braid Station/22nd Street Station,EAST,40-ft,PCT
310090,4.178839355179405,6.289739988696695,3.051315098154433,1.505140411990464,0.7301824355541503,6662,128,Braid Station/22nd Street Station,EAST,40-ft,PCT
310091,7.160888913081737,19.27371778669912,13.426854644306925,2.6915258734832888,1.8750262442667311,6662,128,Braid Station/22nd Street Station,WEST,40-ft,PCT
310092,3.2959321604279816,4.972943832730925,2.416746864897605,1.5088125576241171,0.7332513981670626,6662,128,Braid Station/22nd Street Station,WEST,40-ft,PCT
310093,11.563590510019887,24.66410728483244,15.055921270907698,2.132910817229382,1.3020109331839185,6650,129,Patterson Station/Holdom Station,EAST,40-ft,HTC
310094,12.331482847845356,27.02511345221041,16.35335939781886,2.1915542344473544,1.3261470335399472,6650,129,Patterson Station/Holdom Station,EAST,40-ft,HTC
310095,12.11215995975623,37.91609860765767,26.524512891664653,3.13041594014919,2.189907743936242,6650,129,Patterson Station/Holdom Station,WEST,40-ft,HTC
310096,8.253673887564924,19.21878396112885,11.14608486141965,2.3285126384850368,1.3504392120716648,6651,130,Metrotown/Phibbs Exchange,NORTH,40-ft,BTC
310098,8.230177045570004,19.21878396112885,11.550533602870818,2.3351604533797485,1.4034368323933004,6651,130,Metrotown/Phibbs Exchange,NORTH,40-ft,BTC
310099,12.346778149087834,22.494164589438476,13.439104785056768,1.8218651309532374,1.0884705809709259,6651,130,Metrotown/Phibbs Exchange,NORTH,40-ft,BTC
310101,2.149161466195729,10.549148317224224,7.984312376583947,4.908495002889415,3.715082604154972,6651,130,Metrotown/Phibbs Exchange,SOUTH,40-ft,BTC
310102,4.8016531434769165,17.2734303360574,12.740723631405215,3.5973923604880733,2.6534035780392817,6651,130,Metrotown/Phibbs Exchange,SOUTH,40-ft,BTC
310103,8.115228710274016,26.843811304363864,17.969013365624487,3.30783176454154,2.2142337581780556,6651,130,Metrotown/Phibbs Exchange,SOUTH,40-ft,BTC
310104,11.382442021640422,35.13869723231281,24.582341082374,3.0870965268706607,2.1596719786173995,6651,130,Metrotown/Phibbs Exchange,SOUTH,40-ft,BTC
310106,4.233423840178363,12.972510575245312,9.120591109101715,3.064307063263185,2.154424280068647,6776,131,Hastings @ Gilmore/Kootenay Loop,EAST,28-ft Shuttle,XHT
310107,4.646942907431089,11.19846229979334,7.275538621437164,2.409855796137604,1.5656612888018477,6776,131,Hastings @ Gilmore/Kootenay Loop,WEST,28-ft Shuttle,XHT
310108,3.585527275038339,16.086103215420966,11.903789953800407,4.486398228625652,3.3199552090070554,7322,132,Capitol Hill/Hastings @ Gilmore,NORTH,28-ft Shuttle,XHT
310109,3.635985478906936,5.303886184047364,2.377676579781935,1.4587203977618302,0.6539290636817178,7322,132,Capitol Hill/Hastings @ Gilmore,SOUTH,28-ft Shuttle,XHT
310110,8.77786898349582,26.047066472840587,17.994824961414373,2.967356487299409,2.0500220492295234,33292,133,Holdom Station/Edmonds Station,EAST,40-ft,HTC
310111,9.186382142523188,27.20378977065761,19.05915002647256,2.9613170177988755,2.0747177431525463,33292,133,Holdom Station/Edmonds Station,EAST,40-ft,HTC
310112,6.052868804618684,18.382532619607108,12.9120633094027,3.0369950535818964,2.1332138075667624,33292,133,Holdom Station/Edmonds Station,EAST,40-ft,HTC
310113,8.851573748312981,17.82848987551555,11.311081171130182,2.0141604625859304,1.277861032710252,33292,133,Holdom Station/Edmonds Station,WEST,40-ft,HTC
310114,9.484040350912515,19.468775104681747,12.546758155441106,2.0527933648878394,1.322933864809412,33292,133,Holdom Station/Edmonds Station,WEST,40-ft,HTC
310115,12.772050385858362,30.48590696687915,20.850956557648757,2.3869234810280857,1.6325457485460304,6652,134,Lake City Station/Brentwood Station,EAST,28-ft Shuttle,XNE
310116,7.874102338532617,14.34449592111446,9.49782284349563,1.8217309484178785,1.2062102364376437,6652,134,Lake City Station/Brentwood Station,EAST,28-ft Shuttle,XNE
310117,3.67227498264754,5.710828969628485,2.626123234230688,1.5551201902400136,0.7151216198786331,6652,134,Lake City Station/Brentwood Station,EAST,28-ft Shuttle,XNE
310118,11.938185606159951,22.297624063143697,15.087897603271475,1.8677565250483632,1.2638350668200629,6652,134,Lake City Station/Brentwood Station,WEST,28-ft Shuttle,XNE
310119,8.080618859894999,21.164473761196437,14.350309929181927,2.619164958545199,1.7758924381898638,6652,134,Lake City Station/Brentwood Station,WEST,28-ft Shuttle,XNE
310120,11.257046752869991,25.684178283936703,17.071872736218246,2.281608919976148,1.516549865253581,6652,134,Lake City Station/Brentwood Station,WEST,28-ft Shuttle,XNE
310121,13.401082701121757,27.19815612223813,19.519558709648955,2.0295491587378587,1.4565657973303188,6654,136,Lougheed Station/Brentwood Station,EAST,28-ft Shuttle,XNE
310122,14.090382875007826,29.065942473651944,20.2636806137431,2.0628213393126695,1.4381213621728393,6654,136,Lougheed Station/Brentwood Station,WEST,28-ft Shuttle,XNE
310123,5.139563607387447,12.153513577970685,9.019473568722718,2.3646975709185907,1.7549103888428215,6654,136,Lougheed Station/Brentwood Station,WEST,28-ft Shuttle,XNE
310124,7.550865955012281,-0.5711090636339313,-2.413065041594853,-0.07563490956356177,-0.31957460984896113,6656,143,Burquitlam Station/SFU,EAST,60-ft,BTC
310125,6.4905956325100105,24.35538800511056,20.15000843382255,3.7524118561815207,3.104492957918292,6656,143,Burquitlam Station/SFU,WEST,60-ft,BTC
310126,18.71358720750316,52.50902568954475,38.50607927383392,2.805930530972245,2.0576535565770637,6657,144,SFU/Metrotown Station,NORTH,40-ft,HTC
310127,7.176272203972285,22.77296245980824,16.231339996969833,3.173369377934509,2.2618066226620126,6657,144,SFU/Metrotown Station,SOUTH,40-ft,HTC
310129,19.79120148125092,32.789119421095954,19.481029622476097,1.6567523428104423,0.9843277903532708,6657,144,SFU/Metrotown Station,SOUTH,40-ft,HTC
310130,14.275931601410326,35.70304429596076,24.197201691439474,2.500925704381607,1.6949648097956018,6657,144,SFU/Metrotown Station,SOUTH,40-ft,HTC
310131,7.413152451377548,28.90664132538848,24.1930105194714,3.899372300109235,3.263525292128012,6658,145,SFU/Production Station,NORTH,60-ft,BTC
310132,8.76950556237479,-2.693291784390661,-4.46386394023775,-0.30712014095140333,-0.5090211652741037,6658,145,SFU/Production Station,SOUTH,60-ft,BTC
310133,3.5324567257010813,14.86400442672365,11.399539334196628,4.207837655470107,3.2270853458039688,6811,146,Metrotown Station/Suncrest,NORTH,28-ft Shuttle,XHT
310134,2.9788854839979124,1.3733042790390202,1.0532179416322043,0.4610127802549601,0.3535610708400573,6811,146,Metrotown Station/Suncrest,SOUTH,28-ft Shuttle,XHT
310135,6.6647750175507445,14.5610114114189,9.190252915672154,2.184771634912586,1.3789292048825235,6817,147,Metrotown Station/Edmonds Station,EAST,28-ft Shuttle,XHT
310136,6.548636308666862,18.122651886216275,12.756208198456196,2.7673932452519403,1.9479182530832957,6817,147,Metrotown Station/Edmonds Station,WEST,28-ft Shuttle,XHT
310137,6.1978886619648295,13.836090070801392,9.56361527247572,2.232387644474906,1.543044058078304,6806,148,Royal Oak Station/Edmonds Station,EAST,28-ft Shuttle,XHT
310138,6.33443027755466,16.19904915446963,11.316173786456284,2.5573016742909203,1.7864548650182275,6806,148,Royal Oak Station/Edmonds Station,WEST,28-ft Shuttle,XHT
310141,8.987230368614465,13.225245160165612,8.557204322578858,1.4715596037630565,0.9521514383855831,6659,151,Coquitlam Central Station/Burquitlam Station,EAST,40-ft,PCT
310142,5.10622891776597,7.398033397812046,4.783353813865732,1.4488252518550941,0.9367683844379036,6659,151,Coquitlam Central Station/Burquitlam Station,WEST,40-ft,PCT
310143,8.61058241735697,21.559560063084223,16.48372878951035,2.5038445738147828,1.9143570075216882,6659,151,Coquitlam Central Station/Burquitlam Station,WEST,40-ft,PCT
310144,7.223979975190652,11.644681564111302,7.685676319464854,1.6119482064045978,1.0639116312420311,6659,151,Coquitlam Central Station/Burquitlam Station,WEST,40-ft,PCT
310145,12.200501702299889,24.052804659179067,17.106935488118094,1.9714602928701634,1.4021501660782774,6660,152,Coquitlam Central Station/Lougheed Station,EAST,40-ft,PCT
310146,14.027907895095248,27.42550677019992,19.52980383908389,1.955067496543019,1.3922107262988472,6660,152,Coquitlam Central Station/Lougheed Station,EAST,40-ft,PCT
310147,13.281797993000044,26.281942790354584,18.2752590471074,1.9787940461228257,1.3759627316075036,6660,152,Coquitlam Central Station/Lougheed Station,EAST,40-ft,PCT
310148,12.941735865166716,25.30978444383524,17.952636937426462,1.9556715349103748,1.3871892553260046,6660,152,Coquitlam Central Station/Lougheed Station,EAST,40-ft,PCT
310149,13.95008702025422,29.63319588273609,21.45022049828357,2.124230181482844,1.537640623111516,6660,152,Coquitlam Central Station/Lougheed Station,WEST,40-ft,PCT
310150,12.515042079872368,26.41610341828441,19.33402683136885,2.110748269937404,1.5448631101659087,6660,152,Coquitlam Central Station/Lougheed Station,WEST,40-ft,PCT
310151,12.87816172763296,27.54789876264492,19.76571609819967,2.1391173169952333,1.5348243418769876,6660,152,Coquitlam Central Station/Lougheed Station,WEST,40-ft,PCT
310153,6.3283190112293735,5.850548766764254,2.9991941982341506,0.9245028192135488,0.4739322074175131,6661,153,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310154,11.323713580555983,23.59284773159265,16.758712881670032,2.0834903288355924,1.479966157961335,6661,153,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310155,11.635359786732064,23.794189897324543,17.200101595040806,2.0449896121353577,1.478261257950466,6661,153,Coquitlam Central Station/Braid Station,WEST,40-ft,PCT
310156,8.221343211417457,19.410883435627447,12.4263330912893,2.3610355311125346,1.5114723679254904,6663,155,Braid Station/22nd Street  Station,EAST,40-ft,PCT
310157,8.312683684273704,21.9934246620995,15.101406265680422,2.6457670588028765,1.816670384589506,6663,155,Braid Station/22nd Street  Station,WEST,40-ft,PCT
310158,14.594906666509894,28.85089738805606,20.10172724770291,1.9767784780877415,1.3773111200381436,6664,156,Braid Station/Lougheed Station,EAST,40-ft,PCT
310159,15.090942696768243,32.822236503228794,23.494794189789435,2.1749626357177636,1.5568804853271951,6664,156,Braid Station/Lougheed Station,WEST,40-ft,PCT
310160,10.541291416105876,23.981429928206957,17.985588114607495,2.2749992369593444,1.7062034815893234,6665,157,Burquitlam Station/Lougheed Station,EAST,28-ft Shuttle,XNE
310161,11.54410492638742,18.334234150166687,12.480764228257383,1.5881901859934109,1.0811374556834594,6665,157,Burquitlam Station/Lougheed Station,WEST,28-ft Shuttle,XNE
310162,20.430312236698423,38.83017910155506,27.09719418490353,1.9006160381536141,1.3263230571792028,6666,159,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310163,9.63284994669386,18.432691227054683,13.303836765023725,1.9135241729142747,1.3810904185826962,6666,159,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310164,19.69646733041308,37.24253307652804,26.42212103769996,1.8908229811861894,1.3414649741226377,6666,159,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310165,21.86641713043894,40.65184048990452,28.66137167549552,1.8590992867009526,1.310748418660583,6666,159,Coquitlam Central Station/Braid Station,EAST,40-ft,PCT
310166,20.26282277176149,38.0154091285298,27.1514943894113,1.876116154038939,1.3399660400351499,6666,159,Coquitlam Central Station/Braid Station,WEST,40-ft,PCT
310167,16.044164389435426,31.52877231576306,22.2303550888132,1.9651239884156109,1.3855726324676145,6666,159,Coquitlam Central Station/Braid Station,WEST,40-ft,PCT
310168,19.50864231390985,36.42544702918232,25.707539250279805,1.867144132485869,1.3177513245988461,6666,159,Coquitlam Central Station/Braid Station,WEST,40-ft,PCT
310171,26.7931092435832,46.7092204863114,32.7691444503618,1.7433296024610507,1.2230437368223632,6667,160,Port Coquitlam Station/Kootenay Loop,EAST,40-ft,PCT
310172,26.776293669396782,53.51708617119517,38.572470033236186,1.998674156773274,1.4405455254369843,6667,160,Port Coquitlam Station/Kootenay Loop,WEST,40-ft,PCT
310173,11.602258963460642,20.22196337833837,14.37071894918924,1.7429332892865117,1.2386138763535097,6668,169,Coquitlam Central Station/Braid Station,EAST,28-ft Shuttle,XNE
310174,10.864106318806437,17.007210668693766,12.429006315536997,1.565449579525307,1.144043140853806,6668,169,Coquitlam Central Station/Braid Station,WEST,28-ft Shuttle,XNE
310175,4.150882679249207,5.480782065086692,3.1677195653933805,1.320389538467522,0.7631436034627563,30036,170,Port Coquitlam Station/Port Coquitlam South,NORTH,28-ft Shuttle,XNE
310176,3.4275205860924145,10.45640326206001,8.026668341795217,3.0507193171904348,2.341829360373329,30036,170,Port Coquitlam Station/Port Coquitlam South,SOUTH,28-ft Shuttle,XNE
310177,4.254605515392767,12.65922027053404,9.463444155446844,2.9754157523498144,2.2242823973242603,30036,170,Port Coquitlam Station/Port Coquitlam South,SOUTH,28-ft Shuttle,XNE
310178,4.997092332003114,13.357418127607136,9.892614183038711,2.6730380869814216,1.9796740836031737,30036,170,Port Coquitlam Station/Port Coquitlam South,SOUTH,28-ft Shuttle,XNE
310179,6.915100641755011,10.068013363103349,7.374025088561888,1.4559460353057345,1.066365548468779,30037,171,Coquitlam Central Station/Fremont,EAST,28-ft Shuttle,XNE
310180,6.71315821321279,12.068051614434712,9.026849802232883,1.797671264574468,1.3446502399520843,30037,171,Coquitlam Central Station/Fremont,WEST,28-ft Shuttle,XNE
310181,10.71871149826138,18.83774650567681,13.149516288614556,1.7574637127543151,1.2267814364392085,30038,172,Coquitlam Central Station/Riverside,EAST,28-ft Shuttle,XNE
310182,9.155489560725195,16.235745412293678,11.367304268243322,1.7733344901556158,1.241583444866375,30038,172,Coquitlam Central Station/Riverside,EAST,28-ft Shuttle,XNE
310183,10.789694252585749,20.32120675874586,14.470764221271502,1.8833904170987872,1.3411653641439918,30038,172,Coquitlam Central Station/Riverside,WEST,28-ft Shuttle,XNE
310185,7.385729939738787,15.332394723206528,10.857250994454914,2.07594846390346,1.4700308680442904,30039,173,Coquitlam Central Station/Cedar,EAST,28-ft Shuttle,XNE
310186,11.609101580468252,21.795009780707424,15.432617802981335,1.8774071042135136,1.3293550492267174,30039,173,Coquitlam Central Station/Cedar,EAST,28-ft Shuttle,XNE
310187,12.176630170604431,21.326623945572653,15.464057285876658,1.7514389159208592,1.2699783987205586,30039,173,Coquitlam Central Station/Cedar,WEST,28-ft Shuttle,XNE
310188,8.700286709457025,17.863196993794467,12.884044724997906,2.0531733712151756,1.480875878606762,30040,174,Coquitlam Central Station/Rocklin,EAST,28-ft Shuttle,XNE
310189,12.932497332453275,24.379370395445,17.390550372089468,1.8851247186625377,1.3447171049050977,30040,174,Coquitlam Central Station/Rocklin,EAST,28-ft Shuttle,XNE
310191,13.316881982939604,24.45278402844493,17.419911379823944,1.836224429995824,1.3081073634309273,30040,174,Coquitlam Central Station/Rocklin,WEST,28-ft Shuttle,XNE
310193,8.75213010603451,14.989269170339789,10.401349472767384,1.712642406904444,1.1884363402682683,30041,175,Coquitlam Central Station/Meridian,EAST,28-ft Shuttle,XNE
310194,8.76519914276051,14.989269170339789,10.576625129964873,1.7100888326901231,1.2066611331586783,30041,175,Coquitlam Central Station/Meridian,EAST,28-ft Shuttle,XNE
310195,8.208952336411594,14.582054151770386,10.447878850851064,1.7763599487708424,1.2727420531495228,30041,175,Coquitlam Central Station/Meridian,WEST,28-ft Shuttle,XNE
310196,8.222044554864768,14.582054151770386,10.564939337510856,1.7735313953197405,1.284952820069536,30041,175,Coquitlam Central Station/Meridian,WEST,28-ft Shuttle,XNE
310199,9.83637411309198,18.534494194759677,13.092936560429171,1.8842811366935208,1.3310734636457946,30043,180,Moody Centre Station/Lougheed Station,NORTH,28-ft Shuttle,XNE
310200,7.857883790927743,17.011478519518203,11.946896018603692,2.1648931152632556,1.5203706667686896,30043,180,Moody Centre Station/Lougheed Station,SOUTH,28-ft Shuttle,XNE
310201,9.48091948807312,20.772377218190705,14.847900406220734,2.190966524325209,1.5660823219624649,30043,180,Moody Centre Station/Lougheed Station,SOUTH,28-ft Shuttle,XNE
310203,7.420103524108366,13.582835731931244,9.47393795686841,1.8305453135255847,1.27679323153471,30044,181,Moody Centre Station/Ioco,NORTH,28-ft Shuttle,XNE
310204,20.008662903086087,35.07497696800014,25.77141843535766,1.7529895494711076,1.288013025167351,30044,181,Moody Centre Station/Ioco,NORTH,28-ft Shuttle,XNE
310205,7.174732908390912,12.940580893356715,8.980548261990089,1.8036324220825828,1.2516909516572052,30044,181,Moody Centre Station/Ioco,SOUTH,28-ft Shuttle,XNE
310206,14.279875525279856,24.19212477117997,17.300265026938405,1.6941411518855556,1.2115137135692473,30044,181,Moody Centre Station/Ioco,SOUTH,28-ft Shuttle,XNE
310207,20.273093539864245,36.702295133829445,26.749650589951457,1.8103944058492818,1.3194656522129666,30045,182,Moody Centre Station/Belcarra,NORTH,28-ft Shuttle,XNE
310208,18.32198324417245,33.724776124476975,24.54707381750676,1.8406727958996243,1.3397607393465052,30045,182,Moody Centre Station/Belcarra,NORTH,28-ft Shuttle,XNE
310209,20.166468089978625,35.66103456507312,25.961151391338127,1.768333175941416,1.2873424972337655,30045,182,Moody Centre Station/Belcarra,SOUTH,28-ft Shuttle,XNE
310210,18.198164838409145,32.6998680904735,23.93464242382445,1.7968772335470324,1.3152228610056254,30045,182,Moody Centre Station/Belcarra,SOUTH,28-ft Shuttle,XNE
310212,13.318923602105649,25.232248829735152,18.190815116411923,1.8944660682448897,1.3657871806949966,30046,183,Moody Centre Station/Coquitlam Central Station,EAST,40-ft,PCT
310213,13.420198358784862,27.66260162355853,19.998634085790517,2.061266226027918,1.490189157502237,30046,183,Moody Centre Station/Coquitlam Central Station,WEST,40-ft,PCT
310214,6.256615331478246,22.693735816656428,18.008562802982954,3.627158553679949,2.8783234782516325,30047,184,Moody Centre Station/Noons Creek,NORTH,28-ft Shuttle,XNE
310215,5.772693071379377,1.972500455249245,-0.3866966676657119,0.3416950166688697,-0.06698722119541188,30047,184,Moody Centre Station/Noons Creek,SOUTH,28-ft Shuttle,XNE
310216,4.499730104425442,19.549154705697735,15.847787831370498,4.34451717147909,3.521941863976319,30048,185,Coquitlam Central Station/Lansdowne,NORTH,28-ft Shuttle,XNE
310217,4.542135589979526,-0.7726486365465554,-2.340490748760207,-0.17010690703533976,-0.5152842099041691,30048,185,Coquitlam Central Station/Lansdowne,SOUTH,28-ft Shuttle,XNE
310218,6.76562127371385,26.07917943172924,20.96334557101735,3.8546614385663958,3.0985100588567156,30049,186,Coquitlam Central Station/Hampton Park,NORTH,28-ft Shuttle,XNE
310219,6.387988479830141,0.4887279118119558,-1.953898834474172,0.07650732517052868,-0.3058707511204101,30049,186,Coquitlam Central Station/Hampton Park,SOUTH,28-ft Shuttle,XNE
310220,6.513472078192766,30.69638841082992,25.142390051958166,4.712753511848471,3.860059542764509,30050,187,Coquitlam Central Station/Parkway Blvd,NORTH,28-ft Shuttle,XNE
310221,6.576487359090788,-2.1118864469661265,-4.256708873474777,-0.3211268161333619,-0.6472617738085753,30050,187,Coquitlam Central Station/Parkway Blvd,SOUTH,28-ft Shuttle,XNE
310222,12.600613800115118,22.33082026648901,15.748389378417771,1.7722009912156023,1.249811289214649,22638,188,Coquitlam Central Station/Port Coquitlam Station,EAST,40-ft,PCT
310223,12.546662056477624,25.49641943952685,18.09230524292612,2.0321276945818023,1.442001479077487,22638,188,Coquitlam Central Station/Port Coquitlam Station,WEST,40-ft,PCT
310224,4.606803980270837,9.629266333929706,6.996542830173053,2.090227058752258,1.5187411620152593,30051,189,Coquitlam Central Station/Lafarge Park,NORTH,28-ft Shuttle,XNE
310225,4.025262361023308,6.673246290239006,4.302232345157975,1.6578413260353355,1.0688079333204645,30051,189,Coquitlam Central Station/Lafarge Park,SOUTH,28-ft Shuttle,XNE
310226,7.675408795017151,20.41234930962633,15.773345692208206,2.6594478359091385,2.055049589338904,30584,191,Coquitlam Central Station/Princeton,NORTH,40-ft,PCT
310227,7.517852415894525,8.421842128796728,4.925173415328247,1.1202457381300748,0.6551303674058913,30584,191,Coquitlam Central Station/Princeton,SOUTH,40-ft,PCT
310228,18.45118810064763,51.86733001543854,35.99293883633983,2.811056379270125,1.9507111758877191,16717,209,Upper Lynn Valley/Burrard Station,EAST,40-ft,BTC
310229,17.9631332345138,35.21246810738363,21.48178730700719,1.9602631482868198,1.1958819781914636,16717,209,Upper Lynn Valley/Burrard Station,WEST,40-ft,BTC
310231,7.877995500521492,8.707110391840395,3.809283495663074,1.1052443976724813,0.48353461174367446,16717,209,Upper Lynn Valley/Burrard Station,WEST,40-ft,BTC
310232,10.526806436687524,27.32324486578723,17.958052481742993,2.5955872780714917,1.705935469579496,16717,209,Upper Lynn Valley/Burrard Station,WEST,40-ft,BTC
310233,17.893376216991783,35.076080607204005,21.049275297282914,1.9602829662685628,1.1763724767209807,16717,209,Upper Lynn Valley/Burrard Station,WEST,40-ft,BTC
310234,18.515903919231157,50.31586537308908,35.86304705564784,2.717440401104564,1.9368780056370587,6672,210,Upper Lynn Valley/Burrard Station,NORTH,40-ft,BTC
310235,8.03744191850518,27.73312283409576,21.271124256339885,3.450491227842505,2.6465042574510984,6672,210,Upper Lynn Valley/Burrard Station,NORTH,40-ft,BTC
310236,5.45405880841495,15.485362264168476,10.697368299668955,2.839236394055092,1.9613591777126085,6672,210,Upper Lynn Valley/Burrard Station,NORTH,40-ft,BTC
310237,10.45199330197683,22.64388266535412,14.741962719238844,2.1664654780319643,1.4104450982044385,6672,210,Upper Lynn Valley/Burrard Station,NORTH,40-ft,BTC
310238,3.630171314127321,10.612635300216253,7.944467275139295,2.9234530224278106,2.1884551961011556,6672,210,Upper Lynn Valley/Burrard Station,NORTH,40-ft,BTC
310240,17.957189814160223,33.439099368038065,20.556499223265888,1.8621565909867206,1.1447503443470852,6672,210,Upper Lynn Valley/Burrard Station,SOUTH,40-ft,BTC
310241,7.908581106461463,8.662392265264707,4.081806137150549,1.0953156006944615,0.516123699334086,6672,210,Upper Lynn Valley/Burrard Station,SOUTH,40-ft,BTC
310242,10.55502155181121,25.709438647125435,16.883678231557404,2.4357542541174415,1.5995872816252295,6672,210,Upper Lynn Valley/Burrard Station,SOUTH,40-ft,BTC
310243,5.064458272357099,4.479187001358937,3.0159571539397847,0.884435562596557,0.595514266629765,6672,210,Upper Lynn Valley/Burrard Station,SOUTH,40-ft,BTC
310245,19.852784555746105,44.28640113318453,29.438361825161877,2.230740025855288,1.4828328863641127,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
310246,20.68200483421512,46.205301224668965,30.663631921182123,2.2340823143136284,1.4826237672304365,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
310247,10.36041048610388,23.53540974489989,16.261513323227746,2.271667688888124,1.5695819528616983,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
310248,6.975474386329108,13.156303456485222,8.480699112130335,1.8860801040671324,1.215788151806742,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
