shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty,depot_code,record_type,from_stop_name,to_stop_name
50405_59832,0.8403709165602672,2.061355884601461,1.3356828463464818,2.4529119749155797,1.589396800895469,BTC,interline,Burrard Station @ Bay 2,Southbound Howe St @ Dunsmuir St
BTC_50947,5.235297217771972,9.67651587198237,7.043810035854159,1.848322161946038,1.345446064063551,BTC,pullout,BTC,Eastbound E Hastings St @ Nanaimo St
51151_BTC,5.365362222950077,6.013366449892219,3.305710194692784,1.1207754854220904,0.6161206004979065,BTC,pullin,Eastbound Kingsway @ Joyce St,BTC
58430_BTC,10.489861565452347,14.558290396664631,10.59248564543456,1.3878439010683783,1.0097831681897689,BTC,pullin,Lougheed Station @ Bay 6,BTC
54290_BTC,17.82602732088715,13.333593286734365,8.655436250279712,0.7479845647443331,0.4855504871877957,BTC,pullin,Grouse Mountain @ Skyride,BTC
BTC_51607,5.621902710838792,12.551495338506964,9.738646926333198,2.232606287246524,1.7322688469079155,BTC,pullout,BTC,Southbound Rupert St @ E 45 Ave
BTC_54444,8.57129071226567,16.990537764872986,11.704778812241775,1.982261287738056,1.365579491486857,BTC,pullout,BTC,Westbound W Georgia St @ Homer St
BTC_59526,8.937083068384103,17.620377848891962,14.478782770378556,1.9716027829288005,1.6200792428123236,BTC,pullout,BTC,Lynn Valley @ Bay 1
BTC_60689,5.020510957642152,6.385660142617366,4.485260656294001,1.2719143920793963,0.8933872855045958,BTC,pullout,BTC,Phibbs Exchange @ Bay 12
54592_BTC,18.86359851580052,23.43528193506314,19.006095742273,1.2423547880025803,1.0075540849935458,BTC,pullin,Eastbound Marine Dr @ 25 St,BTC
58265_58202,1.3171069865527707,3.2660904332048504,1.811698166375244,2.479745735578476,1.3755132915337074,BTC,interline,Southbound Cambie St @ W Georgia St,Waterfront Station @ Bay 1
BTC_52736,7.224328146818467,16.028291006415007,12.535046775267256,2.2186548950539757,1.7351159195042358,BTC,pullout,BTC,Metrotown Station @ Bay 4
52692_50405,12.268849390356891,19.979815201717223,11.862427077100048,1.6284995084723284,0.9668736406874238,BTC,interline,Metrotown Station @ Bay 1,Burrard Station @ Bay 2
BTC_54196,9.43370455604265,13.32379718965547,9.55198839766586,1.412361083655208,1.0125384297250908,BTC,pullout,BTC,Lonsdale Quay @ Bay 2
58725_BTC,8.794416788739266,13.648120224694464,9.883735408483217,1.5519073694767436,1.1238647935288624,BTC,pullin,Lonsdale Quay @ Bay 4,BTC
BTC_52646,7.466792650918678,16.796109430223197,13.121876132358151,2.249440986975403,1.75736447305038,BTC,pullout,BTC,Metrotown Station @ Bay 5
BTC_57943,10.553215911859468,17.045521812222916,14.0269957351906,1.6151969176587717,1.3291678908442852,BTC,pullout,BTC,Southbound Jones Ave @ W 21 St
54275_BTC,10.529062624313138,7.479221284246461,4.58516058785677,0.710340659098736,0.435476618523378,BTC,pullin,Southbound Lonsdale Ave @ Carisbrooke Cres,BTC
54290_50405,12.588527138478248,7.810825794581555,3.0319493020916517,0.6204717762975533,0.24085020183371236,BTC,interline,Grouse Mountain @ Skyride,Burrard Station @ Bay 2
BTC_52907,6.221918997093056,15.031750606010108,11.809680478714132,2.4159347964885267,1.8980768608899818,BTC,pullout,BTC,Southbound Duthie Ave @ Hastings St
BTC_54548,15.714535807449389,25.700798732262506,21.82048136537234,1.6354793451855691,1.3885539880235256,BTC,pullout,BTC,Eastbound Clements Ave @ Capilano Rd
BTC_60208,4.871681703670866,10.863605645539566,8.326516986661773,2.2299498009801666,1.7091668736049914,BTC,pullout,BTC,29th Avenue Station @ Bay 4
BTC_51764,0.1852407089386057,0.4590859193592584,0.2580059564923813,2.4783208938776693,1.3928145598810688,BTC,pullout,BTC,Southbound Boundary Rd @ Kitchener St
50856_RTC,13.342837590046184,13.491350233243455,9.8141106952064,1.0111305141949762,0.7355339993441703,RTC,pullin,Southbound Granville St @ W 49 Ave,RTC
RTC_60163,24.78948630199076,35.338106896570395,27.521407102691377,1.4255280027215615,1.1102048169703793,RTC,pullout,RTC,UBC Exchange @ Bay 5
60358_RTC,23.440434341302847,25.424379517603235,18.300837331023367,1.0846377309999162,0.7807379788512138,RTC,pullin,UBC Exchange @ Unloading Only,RTC
RTC_51960,14.314566473715772,21.724526936293664,17.315937715935448,1.5176517553768722,1.2096725211853783,RTC,pullout,RTC,Eastbound W 49 Ave @ Granville St
53864_PCT,3.8567531138978186,5.142818720612551,3.5604537470747863,1.3334581106787449,0.9231738827784136,PCT,pullin,Coquitlam Central Station @ Bay 10,PCT
PCT_53767,0.5031955436872676,0.8614537360063609,0.647564847117472,1.7119661467863638,1.2869049721154304,PCT,pullout,PCT,Port Coquitlam Station @ Bay 5
53864_58434,9.736077658283406,17.564619547027927,12.545829164988644,1.8040755387857899,1.2885917312209108,PCT,interline,Coquitlam Central Station @ Bay 10,Lougheed Station @ Bay 10
58079_PCT,11.579123934870038,13.76764764275987,10.62168954946038,1.1890059835441598,0.9173137457725635,PCT,pullin,Braid Station @ Bay 1,PCT
PCT_61911,6.7436403163431216,11.066268335143771,7.799882118203432,1.6409932641758516,1.1566278378312265,PCT,pullout,PCT,Moody Centre Station @ Bay 3
PCT_58434,12.158190465408426,21.621405288074627,15.991435511801292,1.778340728383079,1.315280884708866,PCT,pullout,PCT,Lougheed Station @ Bay 10
PCT_53864,3.743686588502832,6.441413464753263,4.74949465736687,1.7206070306567252,1.2686678078108773,PCT,pullout,PCT,Coquitlam Central Station @ Bay 10
58042_PCT,26.00185214901017,26.61378590028657,21.53689558063156,1.0235342370139464,0.8282831337248189,PCT,pullin,Kootenay Loop @ Bay 2,PCT
58430_PCT,11.509537866013488,17.49960248183864,12.176194785307098,1.5204435387030797,1.0579221274611017,PCT,pullin,Lougheed Station @ Bay 6,PCT
PCT_58437,11.64114107535656,20.554915348894003,14.945504472299136,1.76571310456904,1.2838521907390739,PCT,pullout,PCT,Lougheed Station @ Bay 3
61997_61059,12.270691972789402,18.231236156060795,13.860157047069706,1.4857545276573696,1.1295334507462975,PCT,interline,Westbound Kingsway Ave @ Mary Hill Bypass,Haney Place @ Bay 6
PCT_58082,12.18294170832864,17.468531361629896,13.158860986183768,1.433851673909583,1.0801053884373393,PCT,pullout,PCT,Braid Station @ Bay 2
PCT_53730,3.7030407170152704,6.403956236292386,4.595074818100314,1.729377753495001,1.2408923285629012,PCT,pullout,PCT,Coquitlam Central Station @ Bay 12
53740_53161,3.608528300500424,6.23905853964551,4.66447711089658,1.7289759203995405,1.2926258913501438,PCT,interline,Port Coquitlam Station @ Bay 4,Coquitlam Central Station @ Bay 6
58322_PCT,18.026621566320124,23.14614325916524,17.092639402460396,1.2839978458531647,0.9481887296283666,PCT,pullin,22nd Street Station @ Unloading Only,PCT
PCT_61306,3.7204784259876926,6.352387619837146,4.557929699904473,1.7074114918838021,1.2250923612584739,PCT,pullout,PCT,Coquitlam Central Station @ Bay 13
57752_61063,4.762025588446666,4.884515776764779,2.9567993652959856,1.0257222868804592,0.6209121119528611,PCT,interline,Westbound Dewdney Trunk Rd @ 248 St,Haney Place @ Bay 2
PCT_53784,2.868129713212788,3.9832257401754654,2.854913512627208,1.388788562046443,0.9953920492072948,PCT,pullout,PCT,Eastbound Riverwood Gate @ Terry Fox Secondary
53161_53740,3.475265058967776,4.864635047659619,3.314097936236212,1.3997882075517183,0.9536245092109797,PCT,interline,Coquitlam Central Station @ Bay 6,Port Coquitlam Station @ Bay 4
PCT_53045,5.591343695166911,15.554792020468463,12.63681060423281,2.781941670642396,2.2600668628465668,PCT,pullout,PCT,Westbound Como Lake Ave @ 2500 Block
PCT_58086,12.199907250800289,17.633061148453628,13.467600254842678,1.4453438690935076,1.1039100525915253,PCT,pullout,PCT,Braid Station @ Bay 6
55538_STC,2.4889362890824334,4.308034098668191,3.100465238642601,1.7308735934965949,1.2456989165382022,STC,pullin,Newton Exchange @ Bay 1,STC
STC_55612,5.742416028714653,8.758123519243476,6.281437156334942,1.525163533162511,1.0938666103126178,STC,pullout,STC,Surrey Central Station @ Bay 4
BTC_51743,0.1983161059240341,0.2736212037493154,0.2013989815270932,1.3797225519047218,1.0155452608788114,BTC,pullout,BTC,Northbound Boundary Rd @ Kitchener St
BTC_60683,5.256041187709755,6.726308722051638,4.961389293422573,1.2797290739996143,0.9439403376487671,BTC,pullout,BTC,Phibbs Exchange @ Bay 6
PCT_53495,3.804403062756929,6.449940960183976,4.7242626389331415,1.6953884364476117,1.2417881494159084,PCT,pullout,PCT,Coquitlam Central Station @ Bay 8
53161_PCT,3.864718302487027,5.228232865299605,3.760495137841071,1.3528108534935464,0.9730321445216625,PCT,pullin,Coquitlam Central Station @ Bay 6,PCT
PCT_53740,0.3955744359747875,0.7821789127482481,0.5932900238593593,1.9773242191972726,1.4998189213045443,PCT,pullout,PCT,Port Coquitlam Station @ Bay 4
53864_58086,10.325832609159,12.73910220568381,10.023177528804084,1.2337118649768002,0.9706895228878238,PCT,interline,Coquitlam Central Station @ Bay 10,Braid Station @ Bay 6
53864_53740,3.562310105704835,4.858825330213574,3.45440683304988,1.3639534981618935,0.9697097474803907,PCT,interline,Coquitlam Central Station @ Bay 10,Port Coquitlam Station @ Bay 4
58945_53887,3.743097446271208,6.566640986314352,4.6433863935055335,1.7543334312217536,1.2405197727703225,PCT,interline,Moody Centre Station @ Bay 1 Unloading Only,Coquitlam Central Station @ Bay 11
53348_53161,3.569021324226463,6.218369994835751,4.447483184998471,1.7423179717715749,1.2461352233479308,PCT,interline,Port Coquitlam Station @ Bay 6,Coquitlam Central Station @ Bay 6
PCT_58433,11.547365123356474,20.308035536756183,14.957171238354054,1.7586726772568912,1.2952886722271106,PCT,pullout,PCT,Lougheed Station @ Bay 9
PCT_53866,3.792093440696534,6.4242006378789,4.713126109521474,1.6941039925163075,1.2428823770375668,PCT,pullout,PCT,Coquitlam Central Station @ Bay 5
PCT_58083,12.666487351201528,15.225558902233637,12.038384395510166,1.2020348246579473,0.9504122225620996,PCT,pullout,PCT,Braid Station @ Bay 3
PCT_59557,10.613093345468258,22.081198817402505,16.5716807364697,2.0805620094570334,1.5614373865415714,PCT,pullout,PCT,Burquitlam Station @ Bay 2
PCT_53161,3.8091058043302537,6.430482128106184,4.608195113989008,1.688186797225718,1.2097839626167213,PCT,pullout,PCT,Coquitlam Central Station @ Bay 6
PCT_60213,25.72843177889504,37.78212346963399,30.74968919970081,1.4684969451043868,1.1951637575098804,PCT,pullout,PCT,Metrotown Station @ Bay 13
58945_PCT,7.6451124772562835,11.20799662813245,7.857784776459036,1.466034235791235,1.0278180732900188,PCT,pullin,Moody Centre Station @ Bay 1 Unloading Only,PCT
PCT_53299,3.743341840288552,6.406824177101588,4.688231408922244,1.7115252761975175,1.2524187234155606,PCT,pullout,PCT,Coquitlam Central Station @ Bay 1
53348_PCT,0.606975363344585,0.9828433305179408,0.6873802050541677,1.619247484942766,1.1324680482359812,PCT,pullin,Port Coquitlam Station @ Bay 6,PCT
PCT_58438,11.561502894631126,20.512187750955253,15.026379573030242,1.7741800471702172,1.2996908542061707,PCT,pullout,PCT,Lougheed Station @ Bay 4
58440_58437,5.734708512097696,9.096502170691526,6.98323170317928,1.5862187505261922,1.2177134528193985,PCT,interline,Sperling Station @ Bay 3,Lougheed Station @ Bay 3
61997_58083,11.800001714460842,14.108957907722212,11.339930241177267,1.1956742252360655,0.9610108977594672,PCT,interline,Westbound Kingsway Ave @ Mary Hill Bypass,Braid Station @ Bay 3
PCT_53887,3.7368863841039177,6.427374648284082,4.62348833714766,1.7199812859243049,1.2372568662550718,PCT,pullout,PCT,Coquitlam Central Station @ Bay 11
58042_58065,7.478555004733135,15.211603546730338,9.350241373757974,2.0340297740810893,1.2502737985934795,PCT,interline,Kootenay Loop @ Bay 2,Northbound Seymour St @ W Georgia St
58945_53035,3.801264558509133,6.572481964535058,4.766795375722898,1.7290251344970329,1.25400253056642,PCT,interline,Moody Centre Station @ Bay 1 Unloading Only,Coquitlam Central Station @ Bay 4
53740_PCT,0.6093625658950805,0.9881862208052752,0.7520751096941642,1.621672016156339,1.2341997224418537,PCT,pullin,Port Coquitlam Station @ Bay 4,PCT
PCT_53673,5.894354642592776,7.508757289504842,5.865454234385924,1.27388963589777,0.9950969342770764,PCT,pullout,PCT,Northbound Shaughnessy St @ Citadel Dr
PCT_59208,21.89102047946807,29.702418978282967,23.17081169278484,1.3568311722215658,1.0584619257250756,PCT,pullout,PCT,Westbound 104 Ave @ 245 St
PCT_52183,18.624565050959543,28.79878497100165,21.70744226442131,1.5462795985948636,1.1655274743343838,PCT,pullout,PCT,22nd Street Station @ Bay 8
PCT_58084,12.264310194800643,17.77887817036865,13.4904330859177,1.449643550104095,1.099974876013562,PCT,pullout,PCT,Braid Station @ Bay 4
52692_PCT,23.104376991826488,24.46115005638238,17.793951697574236,1.0587236377347837,0.7701550101900219,PCT,pullin,Metrotown Station @ Bay 1,PCT
57752_PCT,19.209784489673694,22.116419273672555,15.720257847383603,1.151310119359295,0.8183463929974903,PCT,pullin,Westbound Dewdney Trunk Rd @ 248 St,PCT
53864_60213,24.690433070017985,35.672813679727504,29.00848454803847,1.4448030773119818,1.1748876362668572,PCT,interline,Coquitlam Central Station @ Bay 10,Metrotown Station @ Bay 13
PCT_59315,13.608467378807804,23.61524863909491,17.211014620462738,1.7353349191893916,1.2647283592908567,PCT,pullout,PCT,Production Way Station @ Bay 2
STC_55041,3.698709290981837,5.9132865925303815,4.229824376969148,1.5987432715915546,1.1435947094523682,STC,pullout,STC,Scottsdale Exchange @ Bay 2
RTC_56451,7.407104207190599,10.52342141597629,7.5272064083806836,1.420720044111228,1.0162144608514476,RTC,pullout,RTC,Eastbound Cook Rd @ No. 3 Rd
RTC_60483,7.370551776867142,10.606755429203387,7.618031719982135,1.4390721007473604,1.033576854298985,RTC,pullout,RTC,Richmond-Brighouse Station @ Bay 1
60419_55612,3.928959573072477,6.533644415662,4.5087790183751775,1.6629451879426285,1.1475758237057343,STC,interline,Guildford @ Layover,Surrey Central Station @ Bay 4
61716_55299,7.39463953881646,10.37513163360764,7.426377812146524,1.4030611741310408,1.0042920649699638,STC,interline,Carvolth Exchange @ Bay 8,Langley Centre @ Bay 1
54990_55210,0.9642606106308316,2.3178471136540075,1.6045713428280008,2.4037558810347366,1.6640432318170395,STC,interline,King George Station @ Bay 2,Surrey Central Station @ Bay 2
RTC_50640,17.353500774442935,23.48795363231995,18.200100277237155,1.353499443000655,1.0487855167552724,RTC,pullout,RTC,Dunbar Loop @ Bay 2
RTC_50737,17.212351106571695,23.36621789883712,17.824147042566466,1.3575262178980227,1.0355440074517877,RTC,pullout,RTC,Dunbar Loop @ Bay 1
RTC_60211,18.91210242198512,31.19138023831545,24.22710960685081,1.6492814781954541,1.2810373519702944,RTC,pullout,RTC,Metrotown Station @ Bay 11
60195_RTC,19.26711617078972,21.63019836078145,14.295801449567955,1.1226484632699898,0.7419793041597672,RTC,pullin,Metrotown Station @ Bay 10,RTC
61035_53096,24.710772789242604,44.005287397423245,37.40353435876377,1.780813889259674,1.5136529592893484,BTC,interline,Surrey Central Station @ Bay 12,SFU Transit Exchange @ Bay 2
61917_BTC,7.927272905080717,16.547758876927052,10.799190044737356,2.0874466004975463,1.362283117289425,BTC,pullin,Westbound W Pender St @ Howe St,BTC
59558_BTC,8.463708984169308,15.953755015861876,10.763254826549344,1.8849602515519024,1.271694814493404,BTC,pullin,Westbound Dunsmuir St @ Cambie St,BTC
BTC_52092,1.0116010389551946,1.771714276201668,1.299492053979446,1.7513962599638453,1.2845894813647007,BTC,pullout,BTC,Westbound Lougheed Hwy @ Boundary Loop
BTC_59558,8.26339254560995,15.866553197538224,10.606454396450069,1.920101593862628,1.283547203876319,BTC,pullout,BTC,Westbound Dunsmuir St @ Cambie St
60358_61917,11.946379804633777,20.11649525145529,12.621737247388095,1.6838988530778571,1.056532393394387,BTC,interline,UBC Exchange @ Unloading Only,Westbound W Pender St @ Howe St
58620_59832,6.1689837477832175,13.151089463746974,8.33124549918252,2.1318080905096775,1.3505053408798973,BTC,interline,N Grandview Hwy @ Commercial Dr,Southbound Howe St @ Dunsmuir St
55456_HTC,15.055021587480814,17.67586198623608,12.363020242458202,1.1740841342223418,0.82118914082055,HTC,pullin,Newton Exchange @ Bay 5,HTC
HTC_60162,29.58114017595645,40.26484411499089,31.865974975190667,1.3611660630890137,1.0772395785166973,HTC,pullout,HTC,UBC Exchange @ Bay 4
56397_HTC,9.942943326684707,14.231460201580491,10.196098313642423,1.4313126137796977,1.0254607693758349,HTC,pullin,Scott Rd Station @ Bay 2,HTC
HTC_55944,15.9856611773305,25.302979792069465,19.730975245404128,1.5828547541062605,1.234292096305964,HTC,pullout,HTC,Newton Exchange @ Bay 8
HTC_55411,15.950172410771764,25.22559364328793,19.659838738336767,1.5815248257913574,1.2325784469301238,HTC,pullout,HTC,Newton Exchange @ Bay 3
51722_HTC,12.659125525337286,13.52966068118511,9.19342659043667,1.0687674005685026,0.7262291990103102,HTC,pullin,Joyce Station @ Bay 1 Unload Only,HTC
HTC_51787,12.612953231488856,21.07189328357371,16.643982832518535,1.670654992279421,1.3195944301899112,HTC,pullout,HTC,Joyce Station @ Bay 4
PCT_53170,3.859238808946456,6.488366187433395,4.774534572428256,1.6812554259125188,1.2371700246587407,PCT,pullout,PCT,Coquitlam Central Station @ Bay 7
PCT_61057,14.79023633538912,21.60673006977309,16.75897585231109,1.4608779454101017,1.1331107544381354,PCT,pullout,PCT,Haney Place @ Bay 8
61064_PCT,14.74380405521664,18.131508743506046,13.385159356561797,1.2297714128322788,0.9078497860140695,PCT,pullin,Haney Place @ Bay 1,PCT
58175_HTC,16.46765682096645,20.82077810461461,14.47765765934582,1.2643436969190305,0.8791571148673086,HTC,pullin,Guildford Exchange @ Bay 3,HTC
HTC_58150,9.951893183382849,14.43797672837849,10.556595444383763,1.4507768986594702,1.060762535314448,HTC,pullout,HTC,Scott Road Station @ Bay 3
60358_HTC,30.60556826921707,34.045175807916735,24.814326426458035,1.1123850244649502,0.8107781632473775,HTC,pullin,UBC Exchange @ Unloading Only,HTC
STC_57566,8.999731544049002,9.975729507953274,6.448700985019238,1.1084474530298232,0.716543705049001,STC,pullout,STC,Scott Road Station @ Bay 8
60419_55070,3.6315057735655993,5.874837356968666,4.037565435939827,1.617741433796606,1.1118157832296485,STC,interline,Guildford @ Layover,Surrey Central Station @ Bay 9
61035_55096,4.922111137203093,5.56686998122126,3.160202293241233,1.1309923376465125,0.6420420435766441,STC,interline,Surrey Central Station @ Bay 12,Scott Road Station @ Bay 7
55383_56138,1.390991163911695,2.730864591079246,1.4990656311748325,1.9632508544479947,1.0776960127907746,STC,interline,White Rock Centre @ Bay 8,Westbound Thrift Ave @ Johnston Rd
54990_61719,15.689964734184269,18.40995836012738,14.003411237974532,1.1733588106808786,0.8925075024206279,STC,interline,King George Station @ Bay 2,Carvolth Exchange @ Bay 11
56395_55096,4.572083404202872,4.2903520874121135,2.1375156451752897,0.938380101174056,0.4675145784108806,STC,interline,Surrey Central Station @ Bay 1 Unloading Only,Scott Road Station @ Bay 7
STC_56138,15.122918041552966,24.500473139936727,18.249050838525847,1.6200889982090245,1.2067149202543626,STC,pullout,STC,Westbound Thrift Ave @ Johnston Rd
STC_57563,16.159889631653105,18.55818164134998,12.639928820327926,1.1484101726164782,0.7821791552071944,STC,pullout,STC,Eastbound River Rd @ 72 St
61760_56138,1.463329105911923,2.6438565445663045,1.587975072519731,1.8067408991490648,1.0851797221173503,STC,interline,White Rock Centre @ Bay 10,Westbound Thrift Ave @ Johnston Rd
60419_STC,10.182223731560654,15.748277915247952,11.036877910719754,1.5466442626314374,1.0839359065063585,STC,pullin,Guildford @ Layover,STC
STC_55375,17.552352916535945,20.48034844093349,15.614802225632232,1.1668149870459306,0.8896130507335936,STC,pullout,STC,Northbound King George Blvd @ 1100 Block
STC_56388,15.21512987649608,24.389476301488354,18.02212037958584,1.602975229226571,1.1844867921519304,STC,pullout,STC,White Rock Centre @ Bay 7
57136_STC,19.008333840847527,31.465328247931573,24.346811233842317,1.655343835571473,1.2808493073455387,STC,pullin,Langley Centre @ Bay 2,STC
61716_STC,21.07197037341778,27.954285127789944,21.98505435744478,1.3266099293236564,1.0433316850700802,STC,pullin,Carvolth Exchange @ Bay 8,STC
61668_STC,15.978390916406353,27.2384475842106,20.4631755505128,1.704705293963149,1.28067811443401,STC,pullin,Northbound 198 St @ 64 Ave,STC
53104_55441,4.366545525119091,10.148748669080902,8.132773702993358,2.324205395477724,1.8625189308593202,STC,interline,Scott Road Station @ Bay 1,Surrey Central Station @ Bay 10
58223_STC,7.09997717403542,10.294761393606269,7.220205968674549,1.4499710550132694,1.0169336874882928,STC,pullin,Eastbound 88 Ave @ 156 St,STC
STC_55338,14.74207527740656,19.22513696775453,13.60373801389562,1.3040997692650933,0.9227831060355841,STC,pullout,STC,Westbound 60 Ave @ 180 St
STC_57143,19.47635608784747,25.01384659286504,18.18029994623532,1.284318610731951,0.9334548959894586,STC,pullout,STC,Langley Centre @ Bay 5
STC_61787,5.928799744419474,8.982352483508352,6.314350662153337,1.5150372538662749,1.0650301805347304,STC,pullout,STC,Surrey Central Station @ Bay 14
STC_55688,1.8973997414457675,3.062682869027862,1.9532890139480856,1.614147405066146,1.0294557184137338,STC,pullout,STC,Newton Exchange @ Bay 7
60867_55299,5.070278143577329,7.472590350409819,5.428990727598012,1.473802844499876,1.0707481076703997,STC,interline,Eastbound 56 Ave @ 213A St,Langley Centre @ Bay 1
54909_STC,6.010962722978517,8.258845249908742,5.792508062702456,1.37396381087793,0.9636572924598319,STC,pullin,Eastbound 96 Ave @ Scott Rd,STC
56397_55713,4.108259593053015,10.534557990858763,8.393667825628471,2.5642386398056467,2.0431201182666245,STC,interline,Scott Rd Station @ Bay 2,Surrey Central Station @ Bay 5
STC_61035,6.239442204911661,9.273076343523073,6.626228650109057,1.486202778867532,1.0619905485930967,STC,pullout,STC,Surrey Central Station @ Bay 12
54990_55713,0.8999647724925743,2.35983880891786,1.50963321407743,2.6221457561966197,1.677435895514328,STC,interline,King George Station @ Bay 2,Surrey Central Station @ Bay 5
55456_54993,7.138201760608542,12.788217892166378,8.979408112495987,1.7915181331434045,1.2579370006109885,STC,interline,Newton Exchange @ Bay 5,Surrey Central Station @ Bay 8
58325_STC,4.100269796525095,6.569726954464459,5.036844367096304,1.6022669922921133,1.2284177912792322,STC,pullin,Southbound King George Blvd @ 94A Ave,STC
56395_55471,14.772826049311163,19.64385178206878,13.750778636848512,1.329728767975627,0.9308157146742883,STC,interline,Surrey Central Station @ Bay 1 Unloading Only,Southbound King George Blvd @ Crescent Rd
61035_55200,4.914807910137524,4.991827446322409,2.6587548397376493,1.015670914833929,0.5409682104266111,STC,interline,Surrey Central Station @ Bay 12,Scott Road Station @ Bay 4
STC_61668,18.187863510728725,24.369358580286704,17.58373617051895,1.3398692246569597,0.9667840403655212,STC,pullout,STC,Northbound 198 St @ 64 Ave
55714_STC,5.613453086582056,8.359236366984716,5.641064423063537,1.489143355801077,1.004918779235455,STC,pullin,Surrey Central Station @ Bay 6,STC
54990_61707,6.486023582732847,10.51603039371655,7.413436770312218,1.6213370579953523,1.142986403880544,STC,interline,King George Station @ Bay 2,Newton Exchange @ Layover
55375_STC,16.539929078462826,26.031113890787232,19.657742315113264,1.5738346740968305,1.1885022131509768,STC,pullin,Northbound King George Blvd @ 1100 Block,STC
54990_61677,1.0603178838957414,2.485337769636963,1.6628470395454893,2.3439553433782696,1.5682533179917515,STC,interline,King George Station @ Bay 2,Surrey Central Station @ Bay 5A
STC_54998,4.706435668650889,6.054894516958335,4.338771843791675,1.2865138170886727,0.9218806224616674,STC,pullout,STC,Westbound 96 Ave @ King George Blvd
55538_55210,6.725225798234993,12.241265635201286,8.683142764739117,1.8202014330008005,1.2911302943936798,STC,interline,Newton Exchange @ Bay 1,Surrey Central Station @ Bay 2
53104_61707,10.213551604707767,19.938892846592296,15.220892335253184,1.9521997458163127,1.490264398158753,STC,interline,Scott Road Station @ Bay 1,Newton Exchange @ Layover
53104_55836,4.363937746977074,10.55497124347763,8.554890252485366,2.418680525584748,1.960360286626772,STC,interline,Scott Road Station @ Bay 1,Surrey Central Station @ Bay 3
STC_56998,21.387299026693626,30.098358413338037,21.81874192518396,1.407300584135102,1.0201728557660248,STC,pullout,STC,Northbound 204 St @ 40 Ave
61716_55210,15.745872603305571,22.223562014334213,17.67892710336993,1.4113896748833574,1.1227657906782853,STC,interline,Carvolth Exchange @ Bay 8,Surrey Central Station @ Bay 2
54990_61787,0.8611838127239377,1.963686990516823,1.3160413523811985,2.2802181851347747,1.5281770661928018,STC,interline,King George Station @ Bay 2,Surrey Central Station @ Bay 14
STC_55713,5.679446818128207,8.68810909846452,6.148750405294545,1.529745655991174,1.0826319185996018,STC,pullout,STC,Surrey Central Station @ Bay 5
58086_52183,7.459248335182452,12.899307731204372,9.586830844560478,1.7293039662405685,1.285227467135398,PCT,interline,Braid Station @ Bay 6,22nd Street Station @ Bay 8
PCT_53688,1.7318024183837966,2.743670827594829,1.9639631002306344,1.5842862895152658,1.134057256984028,PCT,pullout,PCT,Southbound Reeve St @ Riverside Secondary
55383_STC,14.599663262442164,21.032330599904324,15.1612023982792,1.4406038154325302,1.0384624717531399,STC,pullin,White Rock Centre @ Bay 8,STC
PCT_59423,17.480975659550694,25.62807885530533,19.483396225172665,1.4660554052830272,1.1145485586514132,PCT,pullout,PCT,Westbound 116 Ave @ 231B St
61997_58086,11.540922656521571,13.944288820013796,11.250814899622698,1.2082473156627667,0.9748626894458098,PCT,interline,Westbound Kingsway Ave @ Mary Hill Bypass,Braid Station @ Bay 6
PCT_53407,7.723584356592744,17.62900877923432,14.29590364762852,2.282490611264761,1.8509416078851701,PCT,pullout,PCT,Northbound Poirier St @ King Albert Ave
58777_53740,3.677948062203758,5.05994496615713,3.746102062942062,1.3757521532605073,1.0185304413182679,PCT,interline,Southbound Ottawa St @ Riverside Dr,Port Coquitlam Station @ Bay 4
61997_58084,11.5292770696648,14.63166690024525,11.399242582563604,1.2690879759272407,0.9887213668024913,PCT,interline,Westbound Kingsway Ave @ Mary Hill Bypass,Braid Station @ Bay 4
PCT_53035,4.215457927460776,7.546866116631917,5.391043625394087,1.7902838188632684,1.2788749687845744,PCT,pullout,PCT,Coquitlam Central Station @ Bay 4
PCT_57752,20.415924662209864,31.382021334659125,24.25902221922796,1.5371344601769443,1.1882401909589584,PCT,pullout,PCT,Westbound Dewdney Trunk Rd @ 248 St
PCT_58439,12.143598501702073,21.7172106443991,15.797907961063114,1.7883669854001818,1.300924759563555,PCT,pullout,PCT,Lougheed Station @ Bay 5
STC_60866,23.53559397695651,30.634868348298607,22.514802076247395,1.3016399067001638,0.956627740021834,STC,pullout,STC,Westbound 56 Ave @ 213A St
53104_55210,4.037973819325074,9.82472794547044,8.010344821515018,2.433083616949402,1.9837535308373806,STC,interline,Scott Road Station @ Bay 1,Surrey Central Station @ Bay 2
56397_STC,8.500339213896167,15.176776712891977,12.09319867297592,1.7854318905392996,1.422672480317753,STC,pullin,Scott Rd Station @ Bay 2,STC
STC_57136,19.504656128865268,25.019033488468523,18.05824266341009,1.2827210755816625,0.9258426574711766,STC,pullout,STC,Langley Centre @ Bay 2
PCT_58079,12.017945457087304,17.4572848962724,13.09616619267752,1.4526014416197381,1.0897175594148134,PCT,pullout,PCT,Braid Station @ Bay 1
PCT_58430,11.542269904246506,20.51504916617536,15.087101060728656,1.7773842871780088,1.3071173335825368,PCT,pullout,PCT,Lougheed Station @ Bay 6
