block_id,line_group,block_number,service_id,service_day,depot_code,asset_class,asset_class_new,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,avg_kwh_per_km_medium,avg_kwh_per_km_heavy,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,medium_success_on_route_charge,soc_left_heavy_percent_on_route_charge,heavy_success_on_route_charge,total_energy_received_medium,total_energy_received_heavy
2161106,210,63,3,SUN,BTC,DS40LF,40-ft,242.31609968104016,388.059152874041,576.2961043361353,1.6014583982857182,2.378282355545966,21.195185660631033,-12.180160343286392,SUCCESS,FAILURE,40.03461271901028,SUCCESS,10.563546173374053,FAILURE,106.25436860925902,128.27450475396478
2161107,210,68,3,SUN,BTC,DS40LF,40-ft,203.9333722633912,316.25933461363564,471.62851990296656,1.5507973565266664,2.3126598391843016,33.925649891199356,6.377922003020117,SUCCESS,FAILURE,42.40041413041631,SUCCESS,18.346519299867712,FAILURE,47.7976703091835,67.50288875422046
2161108,210,49,3,SUN,BTC,DS40LF,40-ft,264.78247612324793,443.7495595245363,668.2506594583865,1.675902295429796,2.5237722270840037,11.321000084302074,-28.48415947843732,FAILURE,FAILURE,56.8692682572574,SUCCESS,20.93404933009718,SUCCESS,256.89223249546797,278.7186976801348
2161109,210,48,3,SUN,BTC,DS40LF,40-ft,369.8860901541512,606.8462751514517,918.825291626052,1.6406301596757709,2.484076357786606,-17.596857296356674,-72.9122857493,FAILURE,FAILURE,12.383936569757758,FAILURE,-48.98528083440854,FAILURE,169.09167740488547,134.9483077199878
2161110,210,56,3,SUN,BTC,DS40LF,40-ft,190.98600042477648,312.3606812285032,468.60590405408243,1.6355161139233998,2.453613893226964,34.616900491400145,6.9138467989215595,SUCCESS,FAILURE,48.384317089854505,SUCCESS,23.6883943198631,SUCCESS,77.64822961528273,94.60844801811021
2161111,240,43,3,SUN,BTC,DS40LF,40-ft,310.2834916011985,490.403726528025,746.9641518761072,1.5805021530385885,2.4073602756674086,3.048984658151599,-42.44045246030269,FAILURE,FAILURE,30.77548041254249,SUCCESS,-42.44045246030267,FAILURE,156.37743605476456,0.0
2161112,210,52,3,SUN,BTC,DS40LF,40-ft,205.49000585320502,319.6172818239228,480.248388804153,1.555390883838148,2.33708878838237,33.33026918015554,4.849576453164362,SUCCESS,FAILURE,37.97911383534201,SUCCESS,12.128192293363565,FAILURE,26.21948385525161,41.0513933387235
2161113,210,71,3,SUN,BTC,DS40LF,40-ft,174.96463586159987,290.6635726661755,437.21346246811606,1.6612704117882173,2.4988676158190026,38.46390555564264,12.479882541114177,SUCCESS,FAILURE,60.676845922430026,SUCCESS,36.24365373201917,SUCCESS,125.2809836686809,134.02766951670398
2161115,210,91,1,MF,BTC,DS40LF,40-ft,58.225246871484096,86.62225666716563,124.08061899441958,1.4877095645186351,2.131044961789389,74.64144385333942,67.99989024921639,SUCCESS,SUCCESS,74.64144385333944,SUCCESS,67.99989024921638,SUCCESS,0.0,0.0
2161116,210,79,1,MF,BTC,DS40LF,40-ft,97.6611897043326,142.6225388743387,208.31334611952744,1.4603809282492433,2.1330207705864748,64.71231580242221,53.06500955327529,SUCCESS,SUCCESS,64.71231580242221,SUCCESS,55.25331920966875,SUCCESS,0.0,12.342066462059222
2161117,210,77,1,MF,BTC,DS40LF,40-ft,79.21932309070863,112.81200660434982,164.8772455295681,1.4240465861488933,2.0812756168186195,69.99787116944152,60.76644582809077,SUCCESS,SUCCESS,69.99787116944151,SUCCESS,60.76644582809075,SUCCESS,0.0,0.0
2161118,210,92,1,MF,BTC,DS40LF,40-ft,56.73033743022335,81.2776616533665,120.19824596562668,1.4327018899426718,2.118764869210711,75.58906708273643,68.6882542614137,SUCCESS,SUCCESS,75.58906708273643,SUCCESS,68.68825426141372,SUCCESS,0.0,0.0
2161119,210,58,1,MF,BTC,DS40LF,40-ft,76.92537327978857,113.68242179682215,167.91981120045776,1.4778273663144013,2.1828923805115563,69.843542234606,60.226983829706086,SUCCESS,SUCCESS,69.843542234606,SUCCESS,63.40968935577747,SUCCESS,0.0,17.95045916704271
2161120,210,62,1,MF,BTC,DS40LF,40-ft,68.94967018071878,97.2328704262007,142.13898202587734,1.4102006604433488,2.061488933207767,72.76012935705663,64.79805283229125,SUCCESS,SUCCESS,72.76012935705661,SUCCESS,64.79805283229125,SUCCESS,0.0,0.0
2161121,210,59,1,MF,BTC,DS40LF,40-ft,69.54877954984856,96.46897927075844,141.1266371016545,1.3870693331378308,2.029174890128777,72.89557105128397,64.97754661318183,SUCCESS,SUCCESS,72.89557105128397,SUCCESS,64.97754661318183,SUCCESS,0.0,0.0
2161125,210,80,1,MF,BTC,DS40LF,40-ft,75.62060395442538,105.61547289369932,155.0149576393795,1.3966494231830135,2.0499037237629456,71.27385232381218,62.51507843273413,SUCCESS,SUCCESS,71.27385232381218,SUCCESS,62.51507843273413,SUCCESS,0.0,0.0
2161126,210,34,2,SAT,BTC,DS40LF,40-ft,264.83528123125166,387.99756103511254,572.1771039254932,1.4650523873981758,2.1605018080120284,21.206106199448136,-11.449841121541336,SUCCESS,FAILURE,26.07122854847304,SUCCESS,-2.438745937181001,FAILURE,27.43929004850054,50.82257683979236
2161127,210,44,2,SAT,BTC,DS40LF,40-ft,253.4973903471678,384.91169527450097,572.1617303442837,1.5184049616738053,2.2570714813304433,21.753245518705505,-11.447115309270153,SUCCESS,FAILURE,32.004754306071234,SUCCESS,-1.564944143916839,FAILURE,57.81850956074268,55.73544537259261
2161128,210,48,2,SAT,BTC,DS40LF,40-ft,335.21301670293735,506.0196107803485,755.7163897548779,1.509546424412207,2.254436290057873,0.28021085454814226,-43.99226768703509,FAILURE,FAILURE,56.71778969397321,SUCCESS,-20.970204229273005,FAILURE,318.30794465435747,129.84443790177826
2161129,210,69,2,SAT,BTC,DS40LF,40-ft,203.7182408834846,317.58080182688394,469.52193503283473,1.5589217757310319,2.3047613851200244,33.691347193814906,6.75142995871725,SUCCESS,FAILURE,57.13060842362447,SUCCESS,38.82699511768334,SUCCESS,132.19743333612604,180.90618749656872
2161130,210,56,2,SAT,BTC,DS40LF,40-ft,148.91916394219862,234.50601806894633,345.80740246333255,1.5747202163985243,2.3221148528442854,48.420918782101715,28.686630768912675,SUCCESS,SUCCESS,57.68750897062195,SUCCESS,37.821290027649404,SUCCESS,52.26356866325432,51.5194782192751
2161131,210,50,2,SAT,BTC,DS40LF,40-ft,287.04073536322295,460.6331282187775,686.7771383995447,1.60476570559189,2.3926121061893637,8.327459535677757,-31.768996170132034,FAILURE,FAILURE,45.84437583283201,SUCCESS,11.48777780773737,FAILURE,211.5954079159501,243.96820523518352
2161132,210,61,2,SAT,BTC,DS40LF,40-ft,249.01695812822172,383.3531253830384,568.271175270954,1.5394659394467642,2.2820581358894625,22.029587698042842,-10.757300579956382,SUCCESS,FAILURE,69.52153952000884,SUCCESS,44.757425919683556,SUCCESS,267.8546082758883,313.10305745796944
2161133,210,64,3,SUN,BTC,DS40LF,40-ft,258.3975020771073,385.64773777261314,570.8218702857417,1.4924592330522362,2.2090843204645427,21.622741529678525,-11.20955146910314,SUCCESS,FAILURE,31.540230253496333,SUCCESS,-5.8772384094206505,FAILURE,55.934636402332416,30.07424565660935
2161134,210,59,3,SUN,BTC,DS40LF,40-ft,197.01150015631092,297.1772162091803,441.24466956250086,1.5084257313577984,2.239689912580803,37.30900421823045,11.765129510194887,SUCCESS,FAILURE,45.38990737552009,SUCCESS,20.907470388395996,SUCCESS,45.57629380711347,51.56280255305427
2161135,210,61,3,SUN,BTC,DS40LF,40-ft,359.30431367692825,537.5489813720878,794.5886150990866,1.4960827379752248,2.2114641679853255,-5.310103080157414,-50.8845062232423,FAILURE,FAILURE,44.55133950515156,SUCCESS,-35.7808164624535,FAILURE,281.21853618114267,85.18481025084904
2161136,210,66,3,SUN,BTC,DS40LF,40-ft,174.13755781077262,239.49741879133006,347.68014089263795,1.375334659577465,1.9965833061150782,47.5359186540195,28.354584948113843,SUCCESS,SUCCESS,57.685124601627614,SUCCESS,45.32710350449035,SUCCESS,57.24152154450985,95.7250046579635
2161137,210,47,3,SUN,BTC,DS40LF,40-ft,312.8441732672453,430.3400089136588,621.9304376080588,1.375573035033142,1.9879879209921496,13.69857997984774,-20.271354185826027,FAILURE,FAILURE,65.87116539632655,SUCCESS,42.41631771630753,SUCCESS,294.2533817489405,353.55846952803336
2161138,210,18,1,MF,BTC,DS40LF,40-ft,236.46117531972047,346.2682670120853,506.2163102146416,1.4643768328728555,2.1408009561408283,28.604917196438784,0.2453350683259573,SUCCESS,FAILURE,67.05765008478359,SUCCESS,47.600880335758674,SUCCESS,216.87341349026474,267.08527530832055
2161139,210,22,1,MF,BTC,DS40LF,40-ft,346.5422118798837,541.3244468760115,810.8793715319922,1.5620736185052169,2.339915149537552,-5.979511857448845,-53.77293821489223,FAILURE,FAILURE,45.916672078465005,SUCCESS,12.579995515582645,FAILURE,292.6944773985543,374.2305462398784
2161140,210,67,2,SAT,BTC,DS40LF,40-ft,111.64026176473895,172.88660227698375,255.2548359423132,1.5486044151464822,2.286404849893806,59.34634711400998,44.742050364838086,SUCCESS,SUCCESS,66.61269885027428,SUCCESS,56.887573177998185,SUCCESS,40.98222379253082,68.50074866622288
2161141,210,52,2,SAT,BTC,DS40LF,40-ft,214.6931083364402,345.62938443236357,512.5364760205825,1.6098764748924144,2.387298222993723,28.718194249580932,-0.8752617057770421,SUCCESS,FAILURE,55.7408498896114,SUCCESS,32.891540242526496,SUCCESS,152.40777780977203,190.44476298843202
2161142,210,60,2,SAT,BTC,DS40LF,40-ft,142.34568057001403,216.59355486388063,318.5556167534497,1.5216025803982658,2.2379015329289547,51.59688743548217,33.51850766782807,SUCCESS,SUCCESS,60.01946583977724,SUCCESS,45.741850737247304,SUCCESS,47.503342200224324,68.93965491152454
2161143,210,53,2,SAT,BTC,DS40LF,40-ft,182.94330350679678,287.11358436395324,425.15170981647134,1.5694129211637762,2.3239533870157536,39.093336105682056,14.61849116729232,SUCCESS,FAILURE,57.82932019710414,SUCCESS,39.99865554662876,SUCCESS,105.67095027562061,143.14412709945756
2161144,210,54,2,SAT,BTC,DS40LF,40-ft,195.2642861414015,309.93145568278464,460.9905404412037,1.5872408713713597,2.3608543556571084,35.047614240641025,8.264088574254671,SUCCESS,FAILURE,42.4888946295927,SUCCESS,19.725095516046174,FAILURE,41.96882139368756,64.64007915170407
2161150,240,59,1,MF,BTC,DS40LF,40-ft,54.40322321593305,76.34513339707091,110.8959356235577,1.403320040322753,2.0384074521356603,76.46362883030658,70.33760006674508,SUCCESS,SUCCESS,76.46362883030658,SUCCESS,70.33760006674508,SUCCESS,0.0,0.0
2161151,240,56,1,MF,BTC,DS40LF,40-ft,69.71874956935376,100.50201960500479,149.0949403971255,1.441535027891298,2.138520000976367,72.18049297783604,63.5647268799423,SUCCESS,SUCCESS,72.18049297783604,SUCCESS,63.56472687994229,SUCCESS,0.0,0.0
2161155,912,20,2,SAT,XWV,GS28CS,28-ft Shuttle,308.8695980847665,470.02724344184406,684.5990937578127,1.521765969704954,2.216466424675214,6.661836269176588,-31.382818042165372,FAILURE,FAILURE,64.47078038003127,SUCCESS,40.262079330210966,SUCCESS,326.0424447852201,404.07722118020246
2161158,912,31,3,SUN,XWV,GS28CS,28-ft Shuttle,275.8817983643419,415.537977638664,606.7603018746881,1.5062174456681117,2.1993487989134146,16.323053610165957,-17.581613807568814,FAILURE,FAILURE,65.04278476689421,SUCCESS,55.37072923471577,SUCCESS,274.7792837239472,411.4512147584848
2161161,130,27,1,MF,BTC,DS40LF,40-ft,56.480921629755855,83.80366081297372,113.6880433950736,1.48375165267883,2.012857441320138,75.14119489131672,69.84254549732738,SUCCESS,SUCCESS,75.14119489131672,SUCCESS,69.84254549732736,SUCCESS,0.0,0.0
2161163,130,28,1,MF,BTC,DS40LF,40-ft,62.91470648315714,89.31515026108038,124.61064334432109,1.4196227758765891,1.9806282236678723,74.16398045016305,67.9059143006523,SUCCESS,SUCCESS,74.16398045016305,SUCCESS,67.9059143006523,SUCCESS,0.0,0.0
2161164,210,41,1,MF,BTC,DS40LF,40-ft,126.79317750158847,195.6995489905081,289.3920064603602,1.5434548833517194,2.2823941489812,55.30149840593829,38.689360556673726,SUCCESS,SUCCESS,58.044237971316214,SUCCESS,50.59991638099586,SUCCESS,15.469051148731467,67.17553484917687
2161165,210,60,1,MF,BTC,DS40LF,40-ft,208.22112935745363,348.88736437182126,528.8113412137728,1.6755617715091997,2.539662246793222,28.14053823194659,-3.7608761017327677,SUCCESS,FAILURE,44.206068613288586,SUCCESS,15.912226089966246,FAILURE,90.60959135076894,110.95629636118252
2161166,210,2,1,MF,BTC,DS40LF,40-ft,303.78809001745435,519.6121702920263,790.9355509453056,1.710442862530166,2.603576561872001,-2.129817427664242,-50.23679981299745,FAILURE,FAILURE,64.61981440620637,SUCCESS,35.644714091950455,SUCCESS,376.4679235430302,484.3717384239068
2161168,210,19,1,MF,BTC,DS40LF,40-ft,185.18179090312356,309.99975454860476,472.14047462573086,1.6740293580526973,2.5496052950083388,35.03550451265873,6.287149889054816,SUCCESS,FAILURE,57.575141091665415,SUCCESS,46.4292651697211,SUCCESS,127.12355030559763,226.40153018295786
2161169,210,9,1,MF,BTC,DS40LF,40-ft,242.41292644624468,393.1564024880115,588.3795485580174,1.62184586544808,2.427178934653434,20.291417998579526,-14.322614992556273,SUCCESS,FAILURE,55.300372426137464,SUCCESS,26.830531130094602,SUCCESS,197.45050297142672,232.10374413175103
2161170,210,49,1,MF,BTC,DS40LF,40-ft,68.19873275396948,110.86121207385284,166.90862048012087,1.6255611738973288,2.4473859519098764,70.34375672449418,60.40627296451758,SUCCESS,SUCCESS,70.34375672449417,SUCCESS,65.1244717752369,SUCCESS,0.0,26.61064129245699
2161172,210,87,1,MF,BTC,DS40LF,40-ft,45.61317590526859,67.91857896675451,98.20605671434177,1.4890122781147872,2.1530194897698056,77.95769876475984,72.58757859674792,SUCCESS,SUCCESS,77.95769876475985,SUCCESS,72.58757859674793,SUCCESS,0.0,0.0
2161173,210,47,2,SAT,BTC,DS40LF,40-ft,242.40690569429017,391.16290210031224,586.7365924709942,1.6136623706323971,2.420461540856237,20.64487551412904,-14.031310721807477,SUCCESS,FAILURE,63.29969728128984,SUCCESS,38.10136928437569,SUCCESS,240.5731947667869,294.0283152348731
2161174,210,31,2,SAT,BTC,DS40LF,40-ft,302.85151594489656,499.2826496229921,757.2195136086086,1.6486054166353783,2.5002995651056397,1.4747075136538879,-44.258779008618546,FAILURE,FAILURE,67.14669052830999,SUCCESS,-31.6332950172145,FAILURE,370.3899842026605,71.20772971151922
2161175,210,51,2,SAT,BTC,DS40LF,40-ft,170.65238452162978,276.8413105396199,426.558759037542,1.622252811266935,2.49957690443802,40.91466125184045,14.369014355045746,SUCCESS,FAILURE,52.98322631525016,SUCCESS,29.044612553268273,SUCCESS,68.06670695763063,82.77037383797494
2161176,210,36,2,SAT,BTC,DS40LF,40-ft,280.56553898608814,442.75194256675945,673.205243159177,1.5780695810568286,2.3994580574364766,11.497882523624215,-29.362631765811525,FAILURE,FAILURE,35.81437380070883,SUCCESS,9.743871188210134,FAILURE,137.14501080275716,220.56067666068208
2161177,210,33,2,SAT,BTC,DS40LF,40-ft,316.8974858676661,531.0424413254368,807.2715834692854,1.6757546683320674,2.547421861864804,-4.156461227914324,-53.133259480369745,FAILURE,FAILURE,54.68519374791128,SUCCESS,28.884928158128115,SUCCESS,331.8669340636564,462.58257828112795
2161178,210,42,2,SAT,BTC,DS40LF,40-ft,202.7097512361081,340.04647644756056,509.154319086562,1.6775042856793219,2.511740633994068,29.708071551850967,-0.27558849052517287,SUCCESS,FAILURE,64.87904323673769,SUCCESS,52.71388331542075,SUCCESS,198.36428030276102,298.86062098553504
2161179,210,63,2,SAT,BTC,DS40LF,40-ft,122.07786662752716,189.14538306219626,274.3178553591868,1.54938309693189,2.247072814568102,56.463584563440385,41.36208238312291,SUCCESS,SUCCESS,58.67385499301937,SUCCESS,45.820221695797294,SUCCESS,12.465925222825604,25.1439057234835
2161180,210,66,2,SAT,BTC,DS40LF,40-ft,95.07232620597554,148.15078107617643,222.57859390246497,1.5582955312906266,2.3411501830747814,63.73213101486234,50.53571030098139,SUCCESS,SUCCESS,63.73213101486234,SUCCESS,56.25481508999255,SUCCESS,0.0,32.255751010023005
2161181,210,39,2,SAT,BTC,DS40LF,40-ft,281.5250726348693,465.4939626975328,721.2988275215663,1.6534724894690513,2.5621122153374674,7.465609450792058,-37.8898630357387,FAILURE,FAILURE,66.93343593139119,SUCCESS,43.71460777290082,SUCCESS,335.39854135057914,460.2492153607268
2161182,210,32,2,SAT,BTC,DS40LF,40-ft,270.42483694609007,445.98139581844214,678.2360542452783,1.6491879993528469,2.5080390614434815,10.925284429354235,-30.254619547035155,FAILURE,FAILURE,57.94682671467156,SUCCESS,-2.605073117553527,FAILURE,265.20149848918965,155.9434418622765
2161183,210,57,2,SAT,BTC,DS40LF,40-ft,160.60853835628225,239.8953112591075,360.5484588144702,1.4936647435701162,2.244889733163849,47.46537034412987,26.072968295306705,SUCCESS,SUCCESS,47.46537034412987,SUCCESS,26.07296829530669,SUCCESS,0.0,0.0
2161184,210,38,2,SAT,BTC,DS40LF,40-ft,334.7384984051516,540.1871227188443,822.3899194065117,1.6137585765979852,2.456813074458887,-5.777858638092958,-55.81381549760845,FAILURE,FAILURE,1.86329535709988,FAILURE,-45.622747292631885,FAILURE,43.09610853288757,57.47762467606765
2161185,210,65,2,SAT,BTC,DS40LF,40-ft,200.7179471906135,319.27502811047225,484.2599115954847,1.5906650729507015,2.412638821657553,33.39095246268223,4.138313546899878,SUCCESS,FAILURE,37.18714862275968,SUCCESS,8.18044615501779,FAILURE,21.410546342836767,22.797627909785092
2161186,210,49,2,SAT,BTC,DS40LF,40-ft,254.24886504975484,401.33325537540344,601.8203944056821,1.5785055925298432,2.367052432221909,18.841621387339817,-16.70574368895073,FAILURE,FAILURE,31.567964513266162,SUCCESS,-2.7412384891890222,FAILURE,71.77657523022435,78.75980932665584
2161187,210,55,2,SAT,BTC,DS40LF,40-ft,160.35508409012263,246.32771640004478,357.2684327597124,1.5361391115083316,2.2279831960857615,46.32487297871547,26.654533198632553,SUCCESS,SUCCESS,55.50914199706967,SUCCESS,44.566715282230845,SUCCESS,51.79927726351781,101.02470695149441
2161188,210,54,3,SUN,BTC,DS40LF,40-ft,257.80082815086547,424.9799731336669,636.3539151159979,1.648481799620007,2.4683936032338987,14.648940933747012,-22.828708353900332,FAILURE,FAILURE,64.4223709564738,SUCCESS,65.62087450874647,SUCCESS,280.7221453281791,498.85564734532795
2161189,210,57,3,SUN,BTC,DS40LF,40-ft,223.6123869002649,350.82286017974957,521.3018581746575,1.56888831179206,2.3312745121188985,27.79736521635646,-2.4294074777761425,SUCCESS,FAILURE,33.458985347759445,SUCCESS,7.176187825860055,FAILURE,31.931537541112903,54.17555751250808
2161192,240,24,1,MF,BTC,DS40LF,40-ft,243.90012925512403,364.2882602134749,551.8571766189659,1.4935960113101159,2.2626358514214364,25.409882940873246,-7.847017131022323,SUCCESS,FAILURE,42.09866092288948,SUCCESS,-7.847017131022318,FAILURE,94.1247078185717,0.0
2161193,210,88,1,MF,BTC,DS40LF,40-ft,48.00752570715162,71.49745671258283,108.88530237922807,1.4892968479300723,2.2680881960764654,77.3231459729463,70.69409532283191,SUCCESS,SUCCESS,77.32314597294632,SUCCESS,70.69409532283191,SUCCESS,0.0,0.0
2161194,210,63,1,MF,BTC,DS40LF,40-ft,71.98836478799083,107.66047455251382,156.93900405814117,1.4955260460433994,2.1800606878671855,70.91126337721386,62.17393545068419,SUCCESS,SUCCESS,70.91126337721386,SUCCESS,62.173935450684205,SUCCESS,0.0,0.0
2161195,210,5,1,MF,BTC,DS40LF,40-ft,185.05761170272928,320.72938650396605,490.39945332159067,1.7331326366579054,2.649982612492335,33.133087499296806,3.0497423188669064,SUCCESS,FAILURE,61.15731115867693,SUCCESS,37.7632151950228,SUCCESS,158.05662143890385,195.78398702151935
2161196,210,44,1,MF,BTC,DS40LF,40-ft,57.703837059464846,93.72012267629914,140.79924564965293,1.624157550904611,2.4400326360369546,73.38295697228739,65.03559474296935,SUCCESS,SUCCESS,73.38295697228739,SUCCESS,65.03559474296935,SUCCESS,0.0,0.0
2161197,210,85,1,MF,BTC,DS40LF,40-ft,44.78878970670922,63.811913183905716,94.35765352444456,1.4247295718809498,2.1067247885537324,78.68583099576139,73.26991958786444,SUCCESS,SUCCESS,78.6858309957614,SUCCESS,73.26991958786444,SUCCESS,0.0,0.0
2161198,210,90,1,MF,BTC,DS40LF,40-ft,42.770608769399615,62.28994676258436,92.82579913999679,1.4563726950538503,2.1703174635758127,78.95568319812335,73.54152497517788,SUCCESS,SUCCESS,78.95568319812335,SUCCESS,73.54152497517788,SUCCESS,0.0,0.0
2161199,210,96,1,MF,BTC,DS40LF,40-ft,42.770608769399615,62.28994676258436,92.82579913999679,1.4563726950538503,2.1703174635758127,78.95568319812335,73.54152497517788,SUCCESS,SUCCESS,78.95568319812335,SUCCESS,73.54152497517788,SUCCESS,0.0,0.0
2161200,240,53,2,SAT,BTC,DS40LF,40-ft,248.3448800173677,383.7367965605895,588.7424266976046,1.5451769995570406,2.3706646444912884,21.96156089351251,-14.386955088227769,SUCCESS,FAILURE,21.961560893512527,SUCCESS,-10.148836401503168,FAILURE,0.0,23.902989393126575
2161201,240,61,2,SAT,BTC,DS40LF,40-ft,131.81173261191887,195.86343456494802,296.09846296728375,1.4859332373819156,2.2463741057031634,55.272440679973755,37.50027252353125,SUCCESS,SUCCESS,55.27244067997374,SUCCESS,37.500272523531265,SUCCESS,0.0,0.0
2161202,240,51,2,SAT,BTC,DS40LF,40-ft,348.92384891327566,551.524945473477,844.9830090427951,1.5806455970011883,2.4216831600204376,-7.788110899552661,-59.819682454396286,FAILURE,FAILURE,49.51375552871338,SUCCESS,-57.54101948419908,FAILURE,323.18252665542053,12.851659151912116
2161203,240,41,3,SUN,BTC,DS40LF,40-ft,313.31907732966846,499.5056914947644,764.0712084207124,1.5942396350452477,2.4386360860394434,1.435161082488587,-45.47361851431071,FAILURE,FAILURE,37.66354781974713,SUCCESS,-36.45674602265886,FAILURE,204.3281011981383,50.855160852916526
2161204,210,53,3,SUN,BTC,DS40LF,40-ft,295.51204940602014,487.5080816627287,733.04419908262,1.6497062730356378,2.48058987968863,3.5623968683105134,-39.972375723868794,FAILURE,FAILURE,42.37638678300774,SUCCESS,-16.468320163771196,FAILURE,218.9109031188924,132.56287335895036
2161205,210,62,3,SUN,BTC,DS40LF,40-ft,180.38180869259924,301.64305509231866,465.0434720891944,1.672247646692405,2.5781062705813436,36.517188813418684,7.545483672128659,SUCCESS,FAILURE,44.539213342697856,SUCCESS,18.955540391031374,FAILURE,45.244218345134584,64.3527198946114
2161206,210,58,3,SUN,BTC,DS40LF,40-ft,359.28874167804366,564.6936184430618,862.5638053991337,1.571698617122493,2.40075378195978,-10.122981993450676,-62.93684492892441,FAILURE,FAILURE,-2.674211086433535,FAILURE,-62.93684492892439,FAILURE,42.01106791557653,0.0
2161207,210,67,3,SUN,BTC,DS40LF,40-ft,134.59107677488876,227.70545003365186,341.1124873986183,1.691831698579113,2.534436127360422,49.62669325644471,29.51906251797548,SUCCESS,SUCCESS,60.88852203924405,SUCCESS,49.35366704680097,SUCCESS,63.51671433498842,111.86716954257577
2161208,210,62,2,SAT,BTC,DS40LF,40-ft,150.2061465689973,231.8187969945913,346.8990528111425,1.5433376215939685,2.3094864007565374,48.89737641939871,28.493075742705237,SUCCESS,SUCCESS,58.771583150215456,SUCCESS,51.49579043715601,SUCCESS,55.69052596180643,129.73531087670239
2161209,210,65,3,SUN,BTC,DS40LF,40-ft,158.0951970242648,250.3769189790648,370.9469579985176,1.5837098387033,2.3463518499020806,45.60692925903106,24.22926276622029,SUCCESS,SUCCESS,45.60692925903107,SUCCESS,24.229262766220288,SUCCESS,0.0,0.0
2161210,240,46,3,SUN,BTC,DS40LF,40-ft,245.94079335394306,384.30676019412203,580.4170794087985,1.5625986846397257,2.3599870175806803,21.86050351168049,-12.910829682411077,SUCCESS,FAILURE,40.07480542671419,SUCCESS,-12.910829682411082,FAILURE,102.72866280078998,0.0
2161211,240,39,1,MF,BTC,DS40LF,40-ft,45.16822367762629,63.61931482756923,94.55818422106661,1.408497161226257,2.0934669668646997,78.71997964050192,73.2343644998109,SUCCESS,SUCCESS,78.71997964050192,SUCCESS,73.2343644998109,SUCCESS,0.0,0.0
2161212,240,52,1,MF,BTC,DS40LF,40-ft,69.80780653128784,102.45057525396753,152.13765221376667,1.4676091449464066,2.179378779729723,71.83500438759441,63.02523896919031,SUCCESS,SUCCESS,71.83500438759442,SUCCESS,69.29507145585605,SUCCESS,0.0,35.36185522479485
2161213,210,43,1,MF,BTC,DS40LF,40-ft,88.77207894637148,138.1205540800916,204.5182608294422,1.55590086116528,2.3038579613866506,65.51054005672134,53.73789701605636,SUCCESS,SUCCESS,65.51054005672134,SUCCESS,60.05539280039499,SUCCESS,0.0,35.63067622366992
2161214,210,57,1,MF,BTC,DS40LF,40-ft,97.22212555977643,143.7885572118035,207.3722521979514,1.4789694874897172,2.1329738575860477,64.50557496244619,53.23187017766819,SUCCESS,SUCCESS,64.5055749624462,SUCCESS,53.231870177668185,SUCCESS,0.0,0.0
2161215,240,40,1,MF,BTC,DS40LF,40-ft,42.766902535540325,64.23969272473713,93.3092424323474,1.5020889733913367,2.181809691613864,78.60998355944379,73.45580807937104,SUCCESS,SUCCESS,78.60998355944379,SUCCESS,73.45580807937104,SUCCESS,0.0,0.0
2161216,240,54,2,SAT,BTC,DS40LF,40-ft,239.418468096251,363.37642204289625,547.3254890842746,1.5177459990129571,2.286062113070738,25.57155637537301,-7.0435264333820236,SUCCESS,FAILURE,29.33563792135673,SUCCESS,-7.043526433382026,FAILURE,21.229419919348203,0.0
2161217,210,42,3,SUN,BTC,DS40LF,40-ft,295.86995387418443,486.8403811158414,734.0013184518115,1.645453939276528,2.480824121681304,3.680783490099045,-40.14207773968288,FAILURE,FAILURE,65.35437746851184,SUCCESS,56.68417010730479,SUCCESS,347.83907003824817,546.1000378570106
2161218,210,69,3,SUN,BTC,DS40LF,40-ft,166.06471626054832,269.7767488981795,401.88719238639885,1.6245278044187996,2.420063704296193,42.16724310315967,18.743405605248434,SUCCESS,FAILURE,72.40049936646344,SUCCESS,67.12773597773449,SUCCESS,170.51556532503332,272.8876233008215
2161219,210,51,3,SUN,BTC,DS40LF,40-ft,216.08965709820282,331.5809847151158,494.90385490781813,1.5344602289985008,2.290270906778787,31.209045263277346,2.2510895553513994,SUCCESS,FAILURE,34.23350545204574,SUCCESS,4.344385829283795,FAILURE,17.05795546465373,11.806190984978798
2161220,240,38,1,MF,BTC,DS40LF,40-ft,82.96521643611545,120.23255253124813,176.1713403952219,1.4491922964346042,2.1234361574995306,68.68217153701275,58.763946738435834,SUCCESS,SUCCESS,68.68217153701275,SUCCESS,60.74965274236178,SUCCESS,0.0,11.199381862142332
2161221,210,93,1,MF,BTC,DS40LF,40-ft,54.479962382694325,74.77672647248566,105.62210990493418,1.3725546641757347,1.9387331651037494,76.7417151644529,71.27267554877054,SUCCESS,SUCCESS,76.7417151644529,SUCCESS,71.27267554877054,SUCCESS,0.0,0.0
2161222,210,60,3,SUN,BTC,DS40LF,40-ft,285.6412024928934,431.79521399198836,645.4367394111814,1.5116699209482258,2.2596065755858157,13.440564895037529,-24.439138193471877,FAILURE,FAILURE,18.01322139131503,FAILURE,-22.17742253611442,FAILURE,25.789782639005054,12.756076307495988
