block_id,line_group,block_number,service_id,depot_code,asset_class_new,service_day,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,soc_left_heavy_percent_on_route_charge,total_energy_received_medium,total_energy_received_heavy,medium_success_on_route_charge,heavy_success_on_route_charge
2161695,503.0,53.0,3,STC,40-ft,SUN,405.8955214843211,568.5483567088289,799.3736155945988,-10.806446224969662,-51.732910566418234,FAILURE,FAILURE,47.780896820125164,16.51365691162603,330.43261477433475,384.9106405761697,SUCCESS,FAILURE
2161696,320.0,53.0,3,STC,40-ft,SUN,355.84646957982926,501.90546093199947,723.9310414379963,1.0096700475178282,-38.35656763085041,FAILURE,FAILURE,54.3775072648751,36.982263439101324,300.994601905895,424.91100723452803,SUCCESS,SUCCESS
2161697,320.0,68.0,3,STC,40-ft,SUN,260.474409897511,371.7204128083426,540.1521330774652,24.092125388591747,-5.771654800969009,SUCCESS,FAILURE,59.47607905586006,56.83139192224086,199.5654986833935,353.0811835189038,SUCCESS,SUCCESS
2161698,320.0,56.0,3,STC,40-ft,SUN,373.281276306768,546.1570634984882,786.4224755138632,-6.836358776327699,-49.43660913366369,FAILURE,FAILURE,56.125159848628655,21.52575209011291,355.10296504475383,400.2277173021,SUCCESS,SUCCESS
2161699,320.0,54.0,3,STC,40-ft,SUN,366.86203289164916,535.8098823818972,778.0767458179805,-5.001752195371837,-47.95686982588306,FAILURE,FAILURE,59.16728795459845,47.302960261328536,361.9133864458323,537.2654416918733,SUCCESS,SUCCESS
2161700,320.0,44.0,3,STC,40-ft,SUN,318.91808673917535,466.4848887774397,677.972369064347,7.289913337333386,-30.207866855380676,FAILURE,FAILURE,52.460249650931125,42.53190336552533,254.76069680869136,410.2523040459101,SUCCESS,SUCCESS
2161701,320.0,72.0,3,STC,40-ft,SUN,263.89479352013564,369.87694272805805,529.445459925978,24.418981785805315,-3.873308497513818,SUCCESS,FAILURE,54.225560725272956,37.14271623891408,168.1091052185974,231.3303795134535,SUCCESS,SUCCESS
2161702,320.0,48.0,3,STC,40-ft,SUN,236.9152313759588,343.17747412999614,497.2527591961431,29.152930118795013,1.8346171638044233,SUCCESS,FAILURE,69.73765603400777,57.60416470933358,228.89785416179996,314.5402481567845,SUCCESS,SUCCESS
2161703,320.0,51.0,3,STC,40-ft,SUN,299.21190275070944,435.65567525824275,632.1715038750625,12.756085947120082,-22.08714607713874,FAILURE,FAILURE,54.140717856133,32.887349491318936,233.40932396683297,310.05615500610145,SUCCESS,SUCCESS
2161704,321.0,62.0,3,STC,40-ft,SUN,272.0067356339003,420.4829930551993,618.164916406932,15.446277827092326,-19.603708582789352,FAILURE,FAILURE,71.6620009085266,52.47089686195635,317.0566781792892,406.50077470836595,SUCCESS,SUCCESS
2161705,503.0,59.0,3,STC,40-ft,SUN,366.4481104139908,508.68400475337995,721.5039045427111,-0.1921994243581435,-37.92622420970054,FAILURE,FAILURE,49.12406617498627,20.40686698932531,278.14373798030243,328.99863436250587,SUCCESS,SUCCESS
2161706,321.0,66.0,3,STC,40-ft,SUN,363.77132759574454,564.2689769126291,823.4301940121023,-10.047690941955514,-55.99826134966352,FAILURE,FAILURE,56.90468403055798,15.547740835213514,377.6113948449762,403.5194523227065,SUCCESS,FAILURE
2161707,320.0,43.0,3,STC,40-ft,SUN,363.619205981993,514.3425443008362,740.8642013826646,-1.1954865781624344,-41.35890095437316,FAILURE,FAILURE,56.99743391438059,39.634383620340095,328.2080715779426,456.8021250013827,SUCCESS,SUCCESS
2161708,321.0,6.0,1,STC,40-ft,MF,332.3222843951129,508.183185107097,739.456669354645,-0.10340161473350969,-41.109338538057614,FAILURE,FAILURE,49.67479965305937,12.973679575520098,280.7490551503518,305.0282221605782,SUCCESS,FAILURE
2161709,801.0,34.0,1,STC,40-ft,MF,63.57974683288323,92.62751367694248,131.9669091024531,73.57668197217332,66.60161186126719,SUCCESS,SUCCESS,73.57668197217332,66.60161186126719,0.0,0.0,SUCCESS,SUCCESS
2161710,321.0,1.0,1,STC,40-ft,MF,421.70302847694825,654.080602027985,951.89976041839,-25.971737948224295,-78.77655326567198,FAILURE,FAILURE,38.87034638593532,0.0,365.70935564466015,359.5470020964962,SUCCESS,FAILURE
2161711,321.0,17.0,1,STC,40-ft,MF,328.90872197519076,504.80835886261326,738.7447205586053,0.49497183286999324,-40.983106482022215,FAILURE,FAILURE,61.601414083053164,21.71495470396106,344.640334291033,353.6170650889456,SUCCESS,FAILURE
2161712,321.0,13.0,1,STC,40-ft,MF,355.088136070994,543.9472234237188,791.9291925517708,-6.4445431602338275,-50.412977402796244,FAILURE,FAILURE,56.19559251858024,19.52127962870201,353.2903652285113,394.42920965765035,SUCCESS,FAILURE
2161713,502.0,42.0,1,STC,40-ft,MF,129.78627467373855,191.36092463685213,274.9028873028219,56.070758043111326,41.258353315102504,SUCCESS,SUCCESS,68.40418949877153,56.90637858271538,69.56055340992344,88.25486250933665,SUCCESS,SUCCESS
2161714,321.0,28.0,1,STC,40-ft,MF,369.3496626844403,565.3970319810256,820.9655651194191,-10.247700705855605,-55.56127041124452,FAILURE,FAILURE,43.48650692133953,0.0,303.06093101738054,302.1958969198555,SUCCESS,FAILURE
2161715,321.0,19.0,1,STC,40-ft,MF,459.90068037015203,708.1293791360507,1029.0832216745555,-35.554854456746575,-92.46156412669423,FAILURE,FAILURE,16.448709268328855,0.0,293.3000994094254,303.26246297820893,FAILURE,FAILURE
2161716,321.0,12.0,1,STC,40-ft,MF,350.58495494569655,509.77183420770444,734.635650187837,-0.38507698718163497,-40.25454790564485,FAILURE,FAILURE,59.34136306232853,23.638131185449904,336.8571218792373,360.3547100737743,SUCCESS,SUCCESS
2161717,321.0,9.0,1,STC,40-ft,MF,297.25994005953754,451.9429878008228,658.6636031178597,9.868264574322207,-26.78432679394675,FAILURE,FAILURE,38.116581807603126,2.1930191126905663,159.3205091957043,163.4322309134343,SUCCESS,FAILURE
2161718,321.0,5.0,1,STC,40-ft,MF,297.25994005953754,451.9429878008228,658.6636031178597,9.868264574322207,-26.78432679394675,FAILURE,FAILURE,41.75909177769832,6.019904737271096,179.86426542704123,185.01586583606849,SUCCESS,FAILURE
2161719,321.0,7.0,1,STC,40-ft,MF,412.9044851817009,627.8198114007747,912.2940750249779,-21.315569397300475,-71.75426862144998,FAILURE,FAILURE,19.799534763733767,0.0,231.88918746823313,247.27430102894218,FAILURE,FAILURE
2161720,321.0,2.0,1,STC,40-ft,MF,325.227096931042,493.9796272839886,715.4889702062403,2.4149597014204693,-36.85974649046814,FAILURE,FAILURE,36.615618471753145,0.0,192.89171546467622,202.10983096780762,SUCCESS,FAILURE
2161721,503.0,6.0,1,STC,40-ft,MF,363.026077715148,495.31498971684675,694.6062201914536,2.1781933126158277,-33.15713123961944,FAILURE,FAILURE,25.180630015177712,0.0,129.733743002449,171.40098119050273,SUCCESS,FAILURE
2161722,502.0,44.0,1,STC,40-ft,MF,97.38345490469158,143.30556432578214,206.208042959571,64.59121199897481,53.438290255395216,SUCCESS,SUCCESS,64.59121199897481,58.92752852702966,0.0,30.95930385201825,SUCCESS,SUCCESS
2161724,801.0,2.0,1,STC,40-ft,MF,94.49583488939905,128.2167348112393,182.58733252748542,67.26653638098594,57.62635948094231,SUCCESS,SUCCESS,67.26653638098593,57.62635948094231,0.0,0.0,SUCCESS,SUCCESS
2161725,502.0,73.0,1,STC,40-ft,MF,76.18259708707826,112.48762568968694,164.94448348543773,70.05538551601296,60.754524204709625,SUCCESS,SUCCESS,70.05538551601296,60.75452420470961,0.0,0.0,SUCCESS,SUCCESS
2161727,503.0,13.0,1,STC,40-ft,MF,313.1124562108689,434.68196438397916,612.8358886676668,12.928729719152635,-18.658845508451563,FAILURE,FAILURE,45.401517022314124,22.079594171944425,183.14652038983078,229.76479979743354,SUCCESS,SUCCESS
2161728,502.0,3.0,1,STC,40-ft,MF,372.7910726944826,540.6517503537403,771.4216949452931,-5.860239424422042,-46.77689626689593,FAILURE,FAILURE,35.56081327467675,1.638824962156302,233.61473722291697,273.06466773185457,SUCCESS,FAILURE
2161729,502.0,61.0,1,STC,40-ft,MF,159.06746280134774,236.46333872157072,337.80821431136803,48.07387611319668,30.104926540537587,SUCCESS,SUCCESS,54.459476082014135,36.956843980122095,36.014783824130404,38.6448143592566,SUCCESS,SUCCESS
2161730,620.0,22.0,1,RTC,40-ft,MF,433.06130946192076,546.4963009591265,771.5739734211481,-6.896507262256472,-46.80389599665747,FAILURE,FAILURE,55.64529591501204,37.67777502811207,352.73576991979445,476.4766245797001,SUCCESS,SUCCESS
2161731,620.0,43.0,1,RTC,40-ft,MF,181.34379421722718,224.3900378699602,315.95214261202113,50.21453229256024,33.98011655815228,SUCCESS,SUCCESS,63.68288054720153,50.358419240188624,75.96148415617665,92.37362712668494,SUCCESS,SUCCESS
2161732,620.0,21.0,1,RTC,40-ft,MF,414.3418808946268,519.9238952748311,734.6303482663646,-2.1850878146863657,-40.25360784864621,FAILURE,FAILURE,52.58373798277963,34.531932837735084,308.89617749770804,421.7904494711904,SUCCESS,SUCCESS
2161733,620.0,44.0,1,RTC,40-ft,MF,335.05067759708766,414.18143812662913,581.5264998189251,16.563574800243067,-13.107535428887429,FAILURE,FAILURE,62.96244664610482,43.29540992525989,261.6896372106602,318.1126117973908,SUCCESS,SUCCESS
2161734,620.0,42.0,1,RTC,40-ft,MF,165.95122276616604,205.72491326541777,289.7801626999826,53.5239515486848,38.62053852837188,SUCCESS,SUCCESS,58.908814409628654,47.64361840999045,30.370626535723318,50.89017053232874,SUCCESS,SUCCESS
2161735,620.0,46.0,1,RTC,40-ft,MF,131.67896683374386,161.4001249004041,226.81922058887443,61.38295657794254,49.78382613672439,SUCCESS,SUCCESS,61.38295657794255,49.78382613672441,0.0,0.0,SUCCESS,SUCCESS
2161736,620.0,30.0,1,RTC,40-ft,MF,333.63708770518053,420.7505797645829,593.5794776976483,15.398833375073961,-15.244588244263872,FAILURE,FAILURE,59.459428062227815,47.51921599292331,248.50175403554772,353.98785589773576,SUCCESS,SUCCESS
2161737,320.0,37.0,1,STC,40-ft,MF,319.1106670643251,477.69070977217865,704.1336780204552,5.30306564323074,-34.846396812137456,FAILURE,FAILURE,63.89424159610787,52.84055294073136,330.45423237422705,494.55439660618015,SUCCESS,SUCCESS
2161738,321.0,51.0,2,STC,40-ft,SAT,367.2337819782507,567.0593306579348,825.9068768385329,-10.542434513818217,-56.43738951037817,FAILURE,FAILURE,30.950077719569418,0.0,234.0177689963062,233.1724369344147,SUCCESS,FAILURE
2161739,320.0,36.0,2,STC,40-ft,SAT,245.7032383524005,373.5426135183412,555.30880839527,23.769040156322482,-8.459008580721633,SUCCESS,FAILURE,68.02447471519194,51.390751022792614,249.6006509120237,337.55264416382045,SUCCESS,SUCCESS
2161740,503.0,32.0,2,STC,40-ft,SAT,434.6560059785453,594.9802587057276,834.0962791708544,-15.49295367122829,-57.88941120050609,FAILURE,FAILURE,26.62398243251471,0.0,237.53951962511047,280.46239214007977,SUCCESS,FAILURE
2161741,321.0,40.0,2,STC,40-ft,SAT,416.29742994301876,646.5801581225295,942.8900444051458,-24.641872007540684,-77.1790858874372,FAILURE,FAILURE,36.412658572936294,0.4992684845084489,344.3475524738901,363.9923953429469,SUCCESS,FAILURE
2161742,502.0,40.0,2,STC,40-ft,SAT,357.60291056320114,516.9570401886649,743.5557985968012,-1.6590496788412912,-41.836134502978936,FAILURE,FAILURE,37.86004119937408,12.181744373998523,222.88767255313456,304.66083686615303,SUCCESS,FAILURE
2161743,321.0,42.0,2,STC,40-ft,SAT,359.89620593823304,554.9445754303506,807.789350223557,-8.394428267792655,-53.22506209637535,FAILURE,FAILURE,35.3969852407405,0.0,246.98357218812703,246.1686254670888,SUCCESS,FAILURE
2161744,321.0,47.0,2,STC,40-ft,SAT,394.0359861415981,609.0344883583348,883.2125585754006,-17.984838361406872,-66.59797137861713,FAILURE,FAILURE,36.88129147153493,0.0,309.4449722577917,309.12948807823443,SUCCESS,FAILURE
2161745,321.0,44.0,2,STC,40-ft,SAT,367.2337819782507,567.0593306579348,825.9068768385329,-10.542434513818217,-56.43738951037817,FAILURE,FAILURE,35.07965084954884,0.0,257.30856144939014,259.79932003206835,SUCCESS,FAILURE
2161746,321.0,52.0,2,STC,40-ft,SAT,256.04252962173473,385.6377666412729,562.0692492123986,21.62450946076722,-9.657668300070675,SUCCESS,FAILURE,65.92908234281511,56.64519607325737,249.87779105475005,373.94815506557035,SUCCESS,SUCCESS
2161747,321.0,41.0,2,STC,40-ft,SAT,348.7604772987422,537.6683147808222,779.1537302978325,-5.331261485961387,-48.14782452089227,FAILURE,FAILURE,46.14631335620557,4.0326641271045505,290.3335221098215,294.29795597470223,SUCCESS,FAILURE
2161748,321.0,48.0,2,STC,40-ft,SAT,340.528686074132,525.0407800506977,767.1509222549308,-3.0923368884215674,-46.01966706647709,FAILURE,FAILURE,40.080735491254735,4.109401179105147,243.49612822137425,282.7279449050839,SUCCESS,FAILURE
2161749,321.0,54.0,2,STC,40-ft,SAT,275.40162406812743,421.5179334439072,611.9863085667973,15.262777758172483,-18.50821073879385,FAILURE,FAILURE,47.376414790093285,21.895407152169234,181.12091286003334,227.87640490503193,SUCCESS,SUCCESS
2161750,321.0,43.0,2,STC,40-ft,SAT,367.33089023747937,567.0159377510977,824.4566039917986,-10.534740736010223,-56.18024893471606,FAILURE,FAILURE,33.1357499279968,0.0,246.30156734499948,270.18001289541183,SUCCESS,FAILURE
2161751,321.0,49.0,2,STC,40-ft,SAT,401.0863273967806,621.4231117007505,904.475062165223,-20.181402783821007,-70.3679188236211,FAILURE,FAILURE,24.14558683647166,0.0,250.00422145845062,251.11319876550112,SUCCESS,FAILURE
2161752,321.0,45.0,2,STC,40-ft,SAT,368.41449594542905,573.7779844212703,837.0695508340863,-11.733685181076286,-58.416587027320254,FAILURE,FAILURE,31.27919155188622,0.0,242.59262477390848,242.95027845841915,SUCCESS,FAILURE
2161753,321.0,46.0,2,STC,40-ft,SAT,249.97429962586278,387.9790872572427,566.3917466430478,21.209381691978244,-10.424068553731871,SUCCESS,FAILURE,64.81019949307857,35.205463313830776,245.90861239820583,257.3505597330535,SUCCESS,SUCCESS
2161754,321.0,53.0,2,STC,40-ft,SAT,180.53113100112782,275.5144337372146,398.2824011218769,41.14992309623855,19.382552992575025,SUCCESS,FAILURE,54.98478457932985,41.15101368849908,78.02861876463493,122.77411832501178,SUCCESS,SUCCESS
2161755,502.0,31.0,2,STC,40-ft,SAT,276.9083913853076,419.3741806797535,606.4637218172973,15.642875766001152,-17.529028691010147,FAILURE,FAILURE,58.3723114795511,32.77435776346644,240.9940174244216,283.7110996032481,SUCCESS,SUCCESS
2161756,320.0,67.0,2,STC,40-ft,SAT,375.99769784011846,531.821513473285,764.4276847836861,-4.294594587461875,-45.53682354320676,FAILURE,FAILURE,70.21044980575553,57.18240792415694,420.20845037774615,579.3364654759314,SUCCESS,SUCCESS
2161757,321.0,81.0,3,STC,40-ft,SUN,258.20945961303056,394.9359676257971,571.0360737426961,19.975892264929595,-11.247530805442565,FAILURE,FAILURE,37.565223350608875,7.74369949928818,99.20382732323105,107.11053891868141,SUCCESS,FAILURE
2161758,321.0,79.0,3,STC,40-ft,SUN,276.6827642925391,424.3269835029096,617.7892202833965,14.764719237072764,-19.537095794928454,FAILURE,FAILURE,44.288773209785646,10.739261796816113,166.51566440610065,170.7586568174394,SUCCESS,FAILURE
2161759,321.0,70.0,3,STC,40-ft,SUN,348.7604772987422,537.6683147808222,779.1537302978325,-5.331261485961387,-48.14782452089227,FAILURE,FAILURE,41.11029614582796,0.0,261.9303850432918,264.50385429024635,SUCCESS,FAILURE
2161761,321.0,68.0,3,STC,40-ft,SUN,362.7836267326243,540.6683010833842,791.3223478403667,-5.8631739509546446,-50.305380822760036,FAILURE,FAILURE,67.82630462818773,36.45770594744515,415.60865918636296,489.34380938395725,SUCCESS,SUCCESS
2161762,321.0,63.0,3,STC,40-ft,SUN,384.28975092092213,589.8200415506358,861.7529475855682,-14.578021551531162,-62.793075813044005,FAILURE,FAILURE,61.741282661347064,20.851862646362328,430.4408757606333,471.75745291105176,SUCCESS,FAILURE
2161763,321.0,69.0,3,STC,40-ft,SUN,406.9086752154069,632.3453016247772,918.5765425097179,-22.117961280988865,-72.86818129604927,FAILURE,FAILURE,17.91597716403919,0.0,225.7914128299583,263.43472520153875,FAILURE,FAILURE
2161764,502.0,53.0,3,STC,40-ft,SUN,352.19443491921754,526.5499235248343,759.6510224043786,-3.3599155185876377,-44.68989758942883,FAILURE,FAILURE,47.296160896875996,14.975207598363555,285.70027098321486,336.51119325914925,SUCCESS,FAILURE
2161765,320.0,65.0,3,STC,40-ft,SUN,363.00433743421087,547.4833410640696,808.5242434612583,-7.071514373061978,-53.35536231582593,FAILURE,FAILURE,24.322028076228158,0.0,177.05957941399646,219.9978287251511,SUCCESS,FAILURE
2161766,321.0,85.0,3,STC,40-ft,SUN,129.13912851136578,195.76299640333747,286.75210732697354,55.290248864656476,39.1574277789054,SUCCESS,SUCCESS,59.46468977132802,43.86323232569636,23.54384671362743,26.540737643900968,SUCCESS,SUCCESS
2161767,321.0,77.0,3,STC,40-ft,SUN,252.74655308840144,385.535558082856,571.0258951359502,21.64263154559291,-11.245726087934434,SUCCESS,FAILURE,55.58300674353415,31.46337214670657,191.42371611638862,240.87931404337522,SUCCESS,SUCCESS
2161768,321.0,82.0,3,STC,40-ft,SUN,209.6316235611175,311.19173646565713,451.775152868811,34.82416020112463,9.898022540990961,SUCCESS,FAILURE,65.51587312576305,58.445269637244145,173.1012608949606,273.8064736228681,SUCCESS,SUCCESS
2161769,321.0,65.0,3,STC,40-ft,SUN,278.56589761851274,431.52270903026084,628.311512883691,13.48888137761333,-21.40275051129272,FAILURE,FAILURE,46.720401200031944,13.343823147226578,187.4257717984409,195.97067543404887,SUCCESS,FAILURE
2161770,321.0,84.0,3,STC,40-ft,SUN,179.2192892634821,271.9767061261121,400.40332889487877,41.77717976487374,19.00650196899313,SUCCESS,FAILURE,70.76043650434542,60.46500473824008,163.46556801062025,233.82595561855283,SUCCESS,SUCCESS
