dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,stop_code,charge_kwh,charge_duration_sec,candidate_name,event_type,start_sec,end_sec,block_id,mode
122.5,71.43768687262877,402.90855396162635,drive,144.36224852076916,39.670802482395516,,0.0,0.0,,,,,2162347,medium
130.0,69.76183519721884,393.4567505123144,drive,153.81405197008115,39.670802482395516,,0.0,0.0,,,,,2162347,medium
137.0,67.96677743836264,383.3326247523654,drive,163.93817773003013,39.670802482395516,,0.0,0.0,,,,,2162347,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162349,medium
10.5,88.31143853015124,498.0765133100529,drive,9.523486689947124,0.0,,0.0,0.0,,,,,2162349,medium
17.5,86.78936101052273,489.49199609934817,drive,18.108003900651873,0.0,,0.0,0.0,,,,,2162349,medium
26.0,85.1135093351128,480.04019265003615,drive,27.559807349963883,0.0,,0.0,0.0,,,,,2162349,medium
33.0,83.5914318154843,471.4556754393314,drive,36.14432456066863,0.0,,0.0,0.0,,,,,2162349,medium
42.5,81.91558014007437,462.0038719900194,drive,45.59612800998064,0.0,,0.0,0.0,,,,,2162349,medium
63.0,80.89853087402304,456.26771412948995,drive,51.3322858705101,0.0,,0.0,0.0,,,,,2162349,medium
98.0,74.8894460104674,422.3764754990362,drive,85.22352450096383,0.0,,0.0,0.0,,,,,2162349,medium
126.5,71.35110940153545,402.4202570246599,drive,105.17974297534008,0.0,,0.0,0.0,,,,,2162349,medium
134.5,69.91969433102851,394.3470760270008,drive,113.2529239729992,0.0,,0.0,0.0,,,,,2162349,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162364,medium
7.5,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162364,medium
27.5,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162364,medium
50.0,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162364,medium
76.5,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162364,medium
104.0,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162364,medium
131.0,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162364,medium
131.0,74.59099769202268,420.69322698300783,charge,149.06445429382185,62.15768127682969,52692,62.15768127682969,1080.0,Metrotown Station,in_service_layover,39450.0,40530.0,2162364,medium
156.5,71.05266108309073,400.7370085086316,drive,169.0206727681981,62.15768127682969,,0.0,0.0,,,,,2162364,medium
185.0,65.0435762195351,366.8457698781779,drive,202.91191139865182,62.15768127682969,,0.0,0.0,,,,,2162364,medium
185.0,74.31217946928729,419.12069220678023,charge,202.91191139865182,114.432603605432,52692,52.274922328602315,900.0,Metrotown Station,in_service_layover,47850.0,48750.0,2162364,medium
211.5,70.77384286035533,399.16447373240396,drive,222.86812987302807,114.432603605432,,0.0,0.0,,,,,2162364,medium
244.0,64.76475799679972,365.2732351019502,drive,256.7593685034818,114.432603605432,,0.0,0.0,,,,,2162364,medium
244.0,75.48506238768628,425.73575186655046,charge,256.7593685034818,174.89512037003226,52692,60.46251676460025,1080.0,Metrotown Station,in_service_layover,57150.0,58230.0,2162364,medium
274.5,71.94672577875433,405.77953339217424,drive,276.71558697785804,174.89512037003226,,0.0,0.0,,,,,2162364,medium
307.0,65.9376409151987,371.88829476172054,drive,310.60682560831174,174.89512037003226,,0.0,0.0,,,,,2162364,medium
326.0,63.473674186635684,357.99152241262516,drive,324.5035979574071,174.89512037003226,,0.0,0.0,,,,,2162364,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162365,medium
1.0,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162365,medium
21.0,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162365,medium
42.5,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162365,medium
67.5,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162365,medium
94.0,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162365,medium
120.5,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162365,medium
120.5,70.96793447396671,400.2591504331721,charge,149.06445429382185,41.72360472699398,52692,41.72360472699398,660.0,Metrotown Station,in_service_layover,37590.0,38250.0,2162365,medium
146.0,67.42959786503475,380.3029319587959,drive,169.0206727681981,41.72360472699398,,0.0,0.0,,,,,2162365,medium
174.5,61.42051300147913,346.4116933283422,drive,202.91191139865182,41.72360472699398,,0.0,0.0,,,,,2162365,medium
174.5,71.43171648986558,402.87488100284185,charge,202.91191139865182,98.18679240149362,52692,56.463187674499636,900.0,Metrotown Station,in_service_layover,45450.0,46350.0,2162365,medium
201.0,67.89337988093364,382.9186625284656,drive,222.86812987302807,98.18679240149362,,0.0,0.0,,,,,2162365,medium
232.5,61.88429501737801,349.0274238980118,drive,256.7593685034818,98.18679240149362,,0.0,0.0,,,,,2162365,medium
232.5,74.24873246457963,418.76285110022894,charge,256.7593685034818,167.92221960371074,52692,69.73542720221712,1200.0,Metrotown Station,in_service_layover,54330.0,55530.0,2162365,medium
262.5,70.71039585564768,398.8066326258527,drive,276.71558697785804,167.92221960371074,,0.0,0.0,,,,,2162365,medium
297.0,64.70131099209205,364.91539399539903,drive,310.60682560831174,167.92221960371074,,0.0,0.0,,,,,2162365,medium
297.0,77.84453777287695,439.04319303902577,charge,310.60682560831174,242.05001864733748,52692,74.12779904362674,1440.0,Metrotown Station,in_service_layover,64590.0,66030.0,2162365,medium
322.5,74.30620116394499,419.08697456464955,drive,330.56304408268795,242.05001864733748,,0.0,0.0,,,,,2162365,medium
330.5,72.87478609343805,411.01379356699044,drive,338.63622508034706,242.05001864733748,,0.0,0.0,,,,,2162365,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162366,medium
7.5,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162366,medium
27.5,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162366,medium
49.0,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162366,medium
72.5,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162366,medium
98.0,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162366,medium
125.0,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162366,medium
125.0,72.09174869935254,406.59746266434826,charge,149.06445429382185,48.061916958170116,52692,48.061916958170116,780.0,Metrotown Station,in_service_layover,36270.0,37050.0,2162366,medium
150.5,68.5534120904206,386.64124418997204,drive,169.0206727681981,48.061916958170116,,0.0,0.0,,,,,2162366,medium
177.5,62.54432722686496,352.75000555951834,drive,202.91191139865182,48.061916958170116,,0.0,0.0,,,,,2162366,medium
177.5,73.82047446046374,416.3474759570155,charge,202.91191139865182,111.65938735566726,52692,63.59747039749715,1080.0,Metrotown Station,in_service_layover,44070.0,45150.0,2162366,medium
204.0,70.2821378515318,396.3912574826392,drive,222.86812987302807,111.65938735566726,,0.0,0.0,,,,,2162366,medium
234.0,64.27305298797617,362.50001885218546,drive,256.7593685034818,111.65938735566726,,0.0,0.0,,,,,2162366,medium
234.0,75.55376837066069,426.12325361052615,charge,256.7593685034818,175.28262211400795,52692,63.623234758340686,1140.0,Metrotown Station,in_service_layover,53250.0,54390.0,2162366,medium
264.0,72.01543176172873,406.16703513614993,drive,276.71558697785804,175.28262211400795,,0.0,0.0,,,,,2162366,medium
299.0,66.0063468981731,372.27579650569623,drive,310.60682560831174,175.28262211400795,,0.0,0.0,,,,,2162366,medium
299.0,75.98215898187807,428.53937665779216,charge,310.60682560831174,231.54620226610388,52692,56.263580152095926,1020.0,Metrotown Station,in_service_layover,63210.0,64230.0,2162366,medium
327.5,72.44382237294612,408.58315818341595,drive,330.56304408268795,231.54620226610388,,0.0,0.0,,,,,2162366,medium
354.0,66.43473750939049,374.69191955296225,drive,364.45428271314165,231.54620226610388,,0.0,0.0,,,,,2162366,medium
354.0,68.53634104687904,386.54496350439774,charge,364.45428271314165,243.39924621753937,52692,11.853043951435495,180.0,Metrotown Station,in_service_layover,71790.0,71970.0,2162366,medium
377.0,64.99800443794709,366.5887450300215,drive,384.41050118751787,243.39924621753937,,0.0,0.0,,,,,2162366,medium
401.5,58.98891957439146,332.6975063995678,drive,418.30173981797157,243.39924621753937,,0.0,0.0,,,,,2162366,medium
401.5,64.31553136924182,362.7395969225239,charge,418.30173981797157,273.44133674049544,52692,30.042090522956073,420.0,Metrotown Station,in_service_layover,78930.0,79350.0,2162366,medium
423.5,60.77719476030987,342.7833784481477,drive,438.2579582923478,273.44133674049544,,0.0,0.0,,,,,2162366,medium
448.0,54.76810989675426,308.892139817694,drive,472.1491969228015,273.44133674049544,,0.0,0.0,,,,,2162366,medium
448.0,52.30414316819124,294.9953674685986,drive,486.04596927189687,273.44133674049544,,0.0,0.0,,,,,2162366,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162367,medium
1.0,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162367,medium
30.0,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162367,medium
57.5,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162367,medium
91.5,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162367,medium
121.5,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162367,medium
151.0,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162367,medium
166.0,61.106165488844475,344.63877335708275,drive,162.96122664291727,0.0,,0.0,0.0,,,,,2162367,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162368,medium
13.5,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162368,medium
34.0,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162368,medium
55.5,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162368,medium
78.0,72.3972947256535,408.3207422526857,drive,99.27925774731435,0.0,,0.0,0.0,,,,,2162368,medium
105.5,66.38820986209787,374.42950362223195,drive,133.17049637776807,0.0,,0.0,0.0,,,,,2162368,medium
105.5,75.83119694710201,427.68795078165533,charge,133.17049637776807,53.25844715942338,52692,53.25844715942338,960.0,Metrotown Station,in_service_layover,32790.0,33750.0,2162368,medium
132.0,72.29286033817006,407.73173230727906,drive,153.12671485214432,53.25844715942338,,0.0,0.0,,,,,2162368,medium
159.0,66.28377547461443,373.84049367682536,drive,187.01795348259805,53.25844715942338,,0.0,0.0,,,,,2162368,medium
159.0,77.0270159852096,434.43237015658207,charge,187.01795348259805,113.85032363918009,52692,60.591876479756706,1140.0,Metrotown Station,in_service_layover,41610.0,42750.0,2162368,medium
185.5,73.48867937627764,414.47615168220585,drive,206.9741719569743,113.85032363918009,,0.0,0.0,,,,,2162368,medium
214.5,67.47959451272202,380.5849130517521,drive,240.86541058742802,113.85032363918009,,0.0,0.0,,,,,2162368,medium
214.5,75.29336276402027,424.65456598907423,charge,240.86541058742802,157.91997657650222,52692,44.06965293732213,780.0,Metrotown Station,in_service_layover,50310.0,51090.0,2162368,medium
242.0,71.75502615508832,404.698347514698,drive,260.82162906180423,157.91997657650222,,0.0,0.0,,,,,2162368,medium
276.0,65.74594129153269,370.80710888424426,drive,294.712867692258,157.91997657650222,,0.0,0.0,,,,,2162368,medium
276.0,75.33454634762589,424.8868414006099,charge,294.712867692258,211.99970909286787,52692,54.07973251636565,960.0,Metrotown Station,in_service_layover,59490.0,60450.0,2162368,medium
306.0,71.79620973869393,404.9306229262337,drive,314.6690861666342,211.99970909286787,,0.0,0.0,,,,,2162368,medium
335.5,65.78712487513832,371.03938429578,drive,348.5603247970879,211.99970909286787,,0.0,0.0,,,,,2162368,medium
335.5,74.89932839058872,422.4322121229203,charge,348.5603247970879,263.3925369200082,52692,51.39282782714031,900.0,Metrotown Station,in_service_layover,68670.0,69570.0,2162368,medium
358.5,71.36099178165676,402.4759936485441,drive,368.5165432714641,263.3925369200082,,0.0,0.0,,,,,2162368,medium
366.5,69.92957671114985,394.402812650885,drive,376.5897242691232,263.3925369200082,,0.0,0.0,,,,,2162368,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162369,medium
9.5,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162369,medium
43.0,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162369,medium
73.5,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162369,medium
104.0,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162369,medium
127.0,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162369,medium
153.0,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162369,medium
153.0,67.17118823292715,378.845501633709,charge,149.06445429382185,20.309955927530837,52692,20.309955927530837,300.0,Metrotown Station,in_service_layover,75330.0,75630.0,2162369,medium
175.0,63.632851623995194,358.88928315933276,drive,169.0206727681981,20.309955927530837,,0.0,0.0,,,,,2162369,medium
199.5,57.623766760439565,324.99804452887906,drive,202.91191139865182,20.309955927530837,,0.0,0.0,,,,,2162369,medium
213.5,55.15980003187656,311.1012721797836,drive,216.80868374774724,20.309955927530837,,0.0,0.0,,,,,2162369,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162370,medium
8.0,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162370,medium
40.5,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162370,medium
70.5,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162370,medium
104.0,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162370,medium
129.5,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162370,medium
155.5,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162370,medium
155.5,67.17118823292715,378.845501633709,charge,149.06445429382185,20.309955927530837,52692,20.309955927530837,300.0,Metrotown Station,in_service_layover,73530.0,73830.0,2162370,medium
177.5,63.632851623995194,358.88928315933276,drive,169.0206727681981,20.309955927530837,,0.0,0.0,,,,,2162370,medium
184.5,62.20143655348826,350.81610216167365,drive,177.0938537658572,20.309955927530837,,0.0,0.0,,,,,2162370,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162371,medium
7.5,88.67406002593827,500.12169854629184,drive,7.478301453708181,0.0,,0.0,0.0,,,,,2162371,medium
27.5,82.66497516238263,466.2304599158381,drive,41.36954008416191,0.0,,0.0,0.0,,,,,2162371,medium
50.0,79.12663855345069,446.27424144146187,drive,61.325758558538155,0.0,,0.0,0.0,,,,,2162371,medium
75.5,73.11755368989506,412.38300281100817,drive,95.21699718899188,0.0,,0.0,0.0,,,,,2162371,medium
103.0,69.5792170809631,392.4267843366319,drive,115.17321566336813,0.0,,0.0,0.0,,,,,2162371,medium
129.5,63.57013221740749,358.53554570617814,drive,149.06445429382185,0.0,,0.0,0.0,,,,,2162371,medium
129.5,73.14464014648632,412.53577042618275,charge,149.06445429382185,54.00022472000461,52692,54.00022472000461,900.0,Metrotown Station,in_service_layover,38490.0,39390.0,2162371,medium
155.0,69.60630353755437,392.57955195180654,drive,169.0206727681981,54.00022472000461,,0.0,0.0,,,,,2162371,medium
183.5,63.597218673998746,358.68831332135284,drive,202.91191139865182,54.00022472000461,,0.0,0.0,,,,,2162371,medium
183.5,73.16615047957691,412.65708870481376,charge,202.91191139865182,107.96900010346553,52692,53.96877538346092,900.0,Metrotown Station,in_service_layover,46650.0,47550.0,2162371,medium
210.0,69.62781387064496,392.7008702304375,drive,222.86812987302807,107.96900010346553,,0.0,0.0,,,,,2162371,medium
241.5,63.618729007089335,358.80963159998373,drive,256.7593685034818,107.96900010346553,,0.0,0.0,,,,,2162371,medium
241.5,76.31737085404737,430.429971616827,charge,256.7593685034818,179.5893401203088,52692,71.62034001684327,1320.0,Metrotown Station,in_service_layover,55230.0,56550.0,2162371,medium
271.5,72.7790342451154,410.4737531424508,drive,276.71558697785804,179.5893401203088,,0.0,0.0,,,,,2162371,medium
305.0,66.76994938155978,376.5825145119971,drive,310.60682560831174,179.5893401203088,,0.0,0.0,,,,,2162371,medium
324.0,64.30598265299676,362.6857421629017,drive,324.5035979574071,179.5893401203088,,0.0,0.0,,,,,2162371,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162372,medium
14.0,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162372,medium
35.5,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162372,medium
59.5,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162372,medium
86.0,72.3972947256535,408.3207422526857,drive,99.27925774731435,0.0,,0.0,0.0,,,,,2162372,medium
113.0,66.38820986209787,374.42950362223195,drive,133.17049637776807,0.0,,0.0,0.0,,,,,2162372,medium
130.0,63.924243133534866,360.5327312731365,drive,147.0672687268635,0.0,,0.0,0.0,,,,,2162372,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162373,medium
19.0,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162373,medium
44.0,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162373,medium
71.0,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162373,medium
88.0,73.47166460602243,414.38018837796653,drive,93.21981162203352,0.0,,0.0,0.0,,,,,2162373,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162374,medium
13.5,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162374,medium
34.0,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162374,medium
55.5,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162374,medium
78.5,72.3972947256535,408.3207422526857,drive,99.27925774731435,0.0,,0.0,0.0,,,,,2162374,medium
106.0,66.38820986209787,374.42950362223195,drive,133.17049637776807,0.0,,0.0,0.0,,,,,2162374,medium
123.0,63.924243133534866,360.5327312731365,drive,147.0672687268635,0.0,,0.0,0.0,,,,,2162374,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162375,medium
16.5,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162375,medium
39.5,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162375,medium
67.0,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162375,medium
92.5,72.3972947256535,408.3207422526857,drive,99.27925774731435,0.0,,0.0,0.0,,,,,2162375,medium
100.0,70.96587965514655,400.24756125502654,drive,107.35243874497347,0.0,,0.0,0.0,,,,,2162375,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162376,medium
15.0,85.48305280707304,482.1244178318919,drive,25.475582168108133,0.0,,0.0,0.0,,,,,2162376,medium
37.5,81.94471619814108,462.1681993575156,drive,45.431800642484376,0.0,,0.0,0.0,,,,,2162376,medium
62.5,75.93563133458545,428.2769607270619,drive,79.3230392729381,0.0,,0.0,0.0,,,,,2162376,medium
89.0,72.3972947256535,408.3207422526857,drive,99.27925774731435,0.0,,0.0,0.0,,,,,2162376,medium
97.0,70.96587965514655,400.24756125502654,drive,107.35243874497347,0.0,,0.0,0.0,,,,,2162376,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162397,medium
28.0,86.69380965161078,488.9530864350848,drive,18.6469135649152,0.0,,0.0,0.0,,,,,2162397,medium
68.5,79.2958844270588,447.22878816861163,drive,60.37121183138839,0.0,,0.0,0.0,,,,,2162397,medium
104.0,73.33652636079309,413.61800867487307,drive,93.98199132512698,0.0,,0.0,0.0,,,,,2162397,medium
122.0,68.9204718408229,388.7114611822411,drive,118.88853881775887,0.0,,0.0,0.0,,,,,2162397,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162399,medium
23.0,86.69380965161078,488.9530864350848,drive,18.6469135649152,0.0,,0.0,0.0,,,,,2162399,medium
51.0,79.2958844270588,447.22878816861163,drive,60.37121183138839,0.0,,0.0,0.0,,,,,2162399,medium
81.0,73.33652636079309,413.61800867487307,drive,93.98199132512698,0.0,,0.0,0.0,,,,,2162399,medium
107.0,67.9542771491756,383.2621231213503,drive,124.3378768786497,0.0,,0.0,0.0,,,,,2162399,medium
107.0,70.6468618937281,398.4483010806265,charge,124.3378768786497,15.186177959276165,56395,15.186177959276165,240.0,Surrey Central Station,in_service_layover,29910.0,30150.0,2162399,medium
151.0,62.328509202476326,351.53279190196645,drive,171.25338605730974,15.186177959276165,,0.0,0.0,,,,,2162399,medium
195.0,53.44471795287053,301.4282092541898,drive,221.3579687050864,15.186177959276165,,0.0,0.0,,,,,2162399,medium
195.0,59.74109156600231,336.93975643225303,charge,221.3579687050864,50.697725137339376,56395,35.51154717806321,480.0,Surrey Central Station,in_service_layover,41730.0,42210.0,2162399,medium
221.0,55.691507102713075,314.1001000593018,drive,244.19762507803765,50.697725137339376,,0.0,0.0,,,,,2162399,medium
221.0,65.48287200411004,369.32339810318064,charge,244.19762507803765,105.92102318121823,55299,55.223298043878856,780.0,Langley Centre,in_service_layover,45510.0,46290.0,2162399,medium
248.5,60.100622792492544,338.9675125496579,drive,274.55351063156036,105.92102318121823,,0.0,0.0,,,,,2162399,medium
294.0,51.78227010124077,292.05200337099785,drive,321.4690198102204,105.92102318121823,,0.0,0.0,,,,,2162399,medium
342.5,42.89847885163498,241.94742072322123,drive,371.573602457997,105.92102318121823,,0.0,0.0,,,,,2162399,medium
342.5,47.46795842666116,267.71928552636894,charge,371.573602457997,131.6928879843659,56395,25.77186480314768,360.0,Surrey Central Station,in_service_layover,61650.0,62010.0,2162399,medium
385.5,39.149605735409374,220.80377634770886,drive,418.48911163665707,131.6928879843659,,0.0,0.0,,,,,2162399,medium
400.0,35.56444276122022,200.58345717328203,drive,438.7094308110839,131.6928879843659,,0.0,0.0,,,,,2162399,medium
418.0,31.18553886947121,175.88643922381758,drive,463.40644876054836,131.6928879843659,,0.0,0.0,,,,,2162399,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162400,medium
23.0,86.69380965161078,488.9530864350848,drive,18.6469135649152,0.0,,0.0,0.0,,,,,2162400,medium
54.0,79.2958844270588,447.22878816861163,drive,60.37121183138839,0.0,,0.0,0.0,,,,,2162400,medium
88.0,73.33652636079309,413.61800867487307,drive,93.98199132512698,0.0,,0.0,0.0,,,,,2162400,medium
107.5,68.9204718408229,388.7114611822411,drive,118.88853881775887,0.0,,0.0,0.0,,,,,2162400,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162401,medium
9.5,88.84709110599107,501.09759383778965,drive,6.502406162210387,0.0,,0.0,0.0,,,,,2162401,medium
32.5,84.79750664270185,478.2579374648384,drive,29.34206253516163,0.0,,0.0,0.0,,,,,2162401,medium
66.5,77.39958141814986,436.5336391983652,drive,71.06636080163483,0.0,,0.0,0.0,,,,,2162401,medium
79.5,76.24316878828856,430.0114719659474,drive,77.5885280340526,0.0,,0.0,0.0,,,,,2162401,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2162408,medium
11.5,88.48319377882132,499.04521291255224,drive,8.554787087447753,0.0,,0.0,0.0,,,,,2162408,medium
21.0,86.80502393287875,489.58033498143624,drive,18.01966501856381,0.0,,0.0,0.0,,,,,2162408,medium
55.0,78.48667124162696,442.6648258027762,drive,64.93517419722384,0.0,,0.0,0.0,,,,,2162408,medium
94.0,69.6028799920212,392.5602431549995,drive,115.03975684500048,0.0,,0.0,0.0,,,,,2162408,medium
94.0,71.57950849010736,403.7084278842055,charge,115.03975684500048,11.14818472920598,56395,11.14818472920598,180.0,Surrey Central Station,in_service_layover,28110.0,28290.0,2162408,medium
122.0,67.03755782942042,378.09182615793117,drive,140.6563585712748,11.14818472920598,,0.0,0.0,,,,,2162408,medium
122.0,73.91189948262273,416.8631130819922,charge,140.6563585712748,49.91947165326701,57143,38.77128692406103,660.0,Langley Centre,in_service_layover,31830.0,32490.0,2162408,medium
150.5,68.28205445515877,385.1107871270955,drive,172.40868452617156,49.91947165326701,,0.0,0.0,,,,,2162408,medium
150.5,74.44241844727499,419.85524004263095,charge,172.40868452617156,84.66392456880249,56395,34.744452915535476,600.0,Surrey Central Station,in_service_layover,36090.0,36690.0,2162408,medium
178.0,69.90046778658805,394.2386383163566,drive,198.02528625244588,84.66392456880249,,0.0,0.0,,,,,2162408,medium
178.0,74.23403554388578,418.6799604675158,charge,198.02528625244588,109.10524671996166,57143,24.44132215115917,420.0,Langley Centre,in_service_layover,40170.0,40590.0,2162408,medium
207.5,68.60419051642182,386.9276345126191,drive,229.77761220734263,109.10524671996166,,0.0,0.0,,,,,2162408,medium
207.5,73.63675710771476,415.31131008751123,charge,229.77761220734263,137.4889222948538,56395,28.383675574892152,480.0,Surrey Central Station,in_service_layover,44310.0,44790.0,2162408,medium
235.5,69.09480644702782,389.69470836123685,drive,255.39421393361695,137.4889222948538,,0.0,0.0,,,,,2162408,medium
235.5,72.93291043715367,411.3416148655466,charge,255.39421393361695,159.13582879916356,57143,21.646906504309754,360.0,Langley Centre,in_service_layover,48330.0,48690.0,2162408,medium
265.5,67.30306540968971,379.5892889106499,drive,287.1465398885137,159.13582879916356,,0.0,0.0,,,,,2162408,medium
265.5,76.96384525490389,434.0760872376579,charge,287.1465398885137,213.62262712617155,56395,54.48679832700799,1020.0,Surrey Central Station,in_service_layover,52470.0,53490.0,2162408,medium
280.0,74.389993019642,419.5595606307809,drive,301.6630664953907,213.62262712617155,,0.0,0.0,,,,,2162408,medium
293.0,72.21105365518122,407.270342615222,drive,313.9522845109496,213.62262712617155,,0.0,0.0,,,,,2162408,medium
332.0,66.00252863509148,372.25426150191583,drive,348.96836562425574,213.62262712617155,,0.0,0.0,,,,,2162408,medium
332.0,77.61825434899525,437.7669545283331,charge,348.96836562425574,279.1353201525888,57136,65.51269302641725,1260.0,Langley Centre,in_service_layover,63690.0,64950.0,2162408,medium
364.5,70.15564043364648,395.6778120457661,drive,391.05750810682275,279.1353201525888,,0.0,0.0,,,,,2162408,medium
370.5,69.63095408823769,392.7185810576604,drive,394.0167390949284,279.1353201525888,,0.0,0.0,,,,,2162408,medium
370.5,72.83476416752748,410.78806990485486,charge,394.0167390949284,297.20480899978327,54990,18.069488847194464,300.0,King George Station,interline_end,69270.0,69570.0,2162408,medium
